site1_chrom	site1_start	site1_end	site1_name	site1_score	site1_strand	site2_chrom	site2_start	site2_end	site2_name	site2_score	site2_strand	site_distance	site_orientation	feature	feat_strand	feat_start	feat_end	query_name	distance	feat_anchor	feat_ovl_peak	peak_ovl_feat	relative_location	transcript_id	gene_id
7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	7	19779143	19779149	C4_ND_3	-2.74634	+	68	TF1-TF2												
7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	7	19779149	19779155	C4_ND_3	-2.74634	+	74	TF1-TF2												
7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	7	19779167	19779173	C4_ND_3	-2.71674	+	92	TF1-TF2												
7	19779096	19779102	C3_C2C2gata_46	-2.67856	+	7	19779113	19779119	C4_ND_3	-2.73775	+	11	TF1-TF2												
7	19779096	19779102	C3_C2C2gata_46	-2.67856	+	7	19779119	19779125	C4_ND_3	-2.73775	+	17	TF1-TF2												
7	19779096	19779102	C3_C2C2gata_46	-2.67856	+	7	19779125	19779131	C4_ND_3	-2.84252	+	23	TF1-TF2												
7	19779096	19779102	C3_C2C2gata_46	-2.67856	+	7	19779143	19779149	C4_ND_3	-2.74634	+	41	TF1-TF2												
7	19779096	19779102	C3_C2C2gata_46	-2.67856	+	7	19779149	19779155	C4_ND_3	-2.74634	+	47	TF1-TF2												
7	19779096	19779102	C3_C2C2gata_46	-2.67856	+	7	19779167	19779173	C4_ND_3	-2.71674	+	65	TF1-TF2												
7	19779248	19779254	C4_ND_3	-3.29996	+	7	19779353	19779359	C3_C2C2gata_46	-3.22339	+	99	TF1-TF2												
7	19779260	19779266	C4_ND_3	-3.30769	+	7	19779353	19779359	C3_C2C2gata_46	-3.22339	+	87	TF1-TF2												
7	19779260	19779266	C4_ND_3	-3.30769	+	7	19779365	19779371	C3_C2C2gata_46	-3.25946	+	99	TF1-TF2												
7	19779284	19779290	C4_ND_3	-3.36788	+	7	19779353	19779359	C3_C2C2gata_46	-3.22339	+	63	TF1-TF2												
7	19779284	19779290	C4_ND_3	-3.36788	+	7	19779365	19779371	C3_C2C2gata_46	-3.25946	+	75	TF1-TF2												
7	19779322	19779328	C4_ND_3	-3.15704	+	7	19779353	19779359	C3_C2C2gata_46	-3.22339	+	25	TF1-TF2												
7	19779322	19779328	C4_ND_3	-3.15704	+	7	19779365	19779371	C3_C2C2gata_46	-3.25946	+	37	TF1-TF2												
7	19779322	19779328	C4_ND_3	-3.15704	+	7	19779398	19779404	C3_C2C2gata_46	-2.77345	+	70	TF1-TF2												
7	19779322	19779328	C4_ND_3	-3.15704	+	7	19779404	19779410	C3_C2C2gata_46	-2.56944	+	76	TF1-TF2												
7	19779337	19779343	C4_ND_3	-3.1839	+	7	19779353	19779359	C3_C2C2gata_46	-3.22339	+	10	TF1-TF2												
7	19779337	19779343	C4_ND_3	-3.1839	+	7	19779365	19779371	C3_C2C2gata_46	-3.25946	+	22	TF1-TF2												
7	19779337	19779343	C4_ND_3	-3.1839	+	7	19779398	19779404	C3_C2C2gata_46	-2.77345	+	55	TF1-TF2												
7	19779337	19779343	C4_ND_3	-3.1839	+	7	19779404	19779410	C3_C2C2gata_46	-2.56944	+	61	TF1-TF2												
7	19779337	19779343	C4_ND_3	-3.1839	+	7	19779434	19779440	C3_C2C2gata_46	-2.59266	+	91	TF1-TF2												
7	19779398	19779404	C3_C2C2gata_46	-2.77345	+	7	19779477	19779483	C4_ND_3	-2.63051	+	73	TF1-TF2												
7	19779404	19779410	C3_C2C2gata_46	-2.56944	+	7	19779477	19779483	C4_ND_3	-2.63051	+	67	TF1-TF2												
7	19779434	19779440	C3_C2C2gata_46	-2.59266	+	7	19779477	19779483	C4_ND_3	-2.63051	+	37	TF1-TF2												
7	19779434	19779440	C3_C2C2gata_46	-2.59266	+	7	19779513	19779519	C4_ND_3	-2.40005	+	73	TF1-TF2												
7	19779434	19779440	C3_C2C2gata_46	-2.59266	+	7	19779525	19779531	C4_ND_3	-2.67624	+	85	TF1-TF2												
7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	7	19779477	19779483	C4_ND_3	-2.63051	+	22	TF1-TF2												
7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	7	19779513	19779519	C4_ND_3	-2.40005	+	58	TF1-TF2												
7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	7	19779525	19779531	C4_ND_3	-2.67624	+	70	TF1-TF2												
7	19779477	19779483	C4_ND_3	-2.63051	+	7	19779547	19779553	C3_C2C2gata_46	-2.21353	+	64	TF1-TF2												
7	19779513	19779519	C4_ND_3	-2.40005	+	7	19779547	19779553	C3_C2C2gata_46	-2.21353	+	28	TF1-TF2												
7	19779525	19779531	C4_ND_3	-2.67624	+	7	19779547	19779553	C3_C2C2gata_46	-2.21353	+	16	TF1-TF2												
7	19778077	19778083	C3_C2C2gata_46	-2.96236	+	7	19778088	19778094	C3_C2H2_41-C5_C2H2_8	-2.98313	-	5	convergent												
7	19778077	19778083	C3_C2C2gata_46	-2.96236	+	7	19778106	19778112	C3_C2H2_41-C5_C2H2_8	-3.08842	-	23	convergent												
7	19778077	19778083	C3_C2C2gata_46	-2.96236	+	7	19778115	19778121	C3_C2H2_41-C5_C2H2_8	-3.12406	-	32	convergent												
7	19778077	19778083	C3_C2C2gata_46	-2.96236	+	7	19778130	19778136	C3_C2H2_41-C5_C2H2_8	-2.62238	-	47	convergent												
7	19778088	19778094	C3_C2H2_41-C5_C2H2_8	-2.98313	-	7	19778107	19778113	C3_C2C2gata_46	-3.10698	+	13	divergent												
7	19778088	19778094	C3_C2H2_41-C5_C2H2_8	-2.98313	-	7	19778116	19778122	C3_C2C2gata_46	-3.11831	+	22	divergent												
7	19778089	19778095	C3_C2C2gata_46	-2.98618	+	7	19778106	19778112	C3_C2H2_41-C5_C2H2_8	-3.08842	-	11	convergent												
7	19778089	19778095	C3_C2C2gata_46	-2.98618	+	7	19778115	19778121	C3_C2H2_41-C5_C2H2_8	-3.12406	-	20	convergent												
7	19778089	19778095	C3_C2C2gata_46	-2.98618	+	7	19778130	19778136	C3_C2H2_41-C5_C2H2_8	-2.62238	-	35	convergent												
7	19778106	19778112	C3_C2H2_41-C5_C2H2_8	-3.08842	-	7	19778116	19778122	C3_C2C2gata_46	-3.11831	+	4	divergent												
7	19778107	19778113	C3_C2C2gata_46	-3.10698	+	7	19778115	19778121	C3_C2H2_41-C5_C2H2_8	-3.12406	-	2	convergent												
7	19778107	19778113	C3_C2C2gata_46	-3.10698	+	7	19778130	19778136	C3_C2H2_41-C5_C2H2_8	-2.62238	-	17	convergent												
7	19778116	19778122	C3_C2C2gata_46	-3.11831	+	7	19778130	19778136	C3_C2H2_41-C5_C2H2_8	-2.62238	-	8	convergent												
7	19778130	19778136	C3_C2H2_41-C5_C2H2_8	-2.62238	-	7	19778227	19778233	C3_C2C2gata_46	-2.67756	+	91	divergent												
7	19778227	19778233	C3_C2C2gata_46	-2.67756	+	7	19778276	19778282	C3_C2H2_41-C5_C2H2_8	-2.87232	-	43	convergent												
7	19778227	19778233	C3_C2C2gata_46	-2.67756	+	7	19778306	19778312	C3_C2H2_41-C5_C2H2_8	-2.42206	-	73	convergent												
7	19778276	19778282	C3_C2H2_41-C5_C2H2_8	-2.87232	-	7	19778307	19778313	C3_C2C2gata_46	-2.38042	+	25	divergent												
7	19778584	19778590	C3_C2C2gata_46	-3.04578	+	7	19778619	19778625	C3_C2H2_41-C5_C2H2_8	-2.71266	-	29	convergent												
7	19778584	19778590	C3_C2C2gata_46	-3.04578	+	7	19778670	19778676	C3_C2H2_41-C5_C2H2_8	-3.71223	-	80	convergent												
7	19778619	19778625	C3_C2H2_41-C5_C2H2_8	-2.71266	-	7	19778671	19778677	C3_C2C2gata_46	-3.73878	+	46	divergent												
7	19778620	19778626	C3_C2C2gata_46	-2.70849	+	7	19778670	19778676	C3_C2H2_41-C5_C2H2_8	-3.71223	-	44	convergent												
7	19778787	19778793	C3_C2H2_41-C5_C2H2_8	-3.26216	-	7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	13	divergent												
7	19778787	19778793	C3_C2H2_41-C5_C2H2_8	-3.26216	-	7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	25	divergent												
7	19778787	19778793	C3_C2H2_41-C5_C2H2_8	-3.26216	-	7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	43	divergent												
7	19778787	19778793	C3_C2H2_41-C5_C2H2_8	-3.26216	-	7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	49	divergent												
7	19778787	19778793	C3_C2H2_41-C5_C2H2_8	-3.26216	-	7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	61	divergent												
7	19778787	19778793	C3_C2H2_41-C5_C2H2_8	-3.26216	-	7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	70	divergent												
7	19778788	19778794	C3_C2C2gata_46	-3.24791	+	7	19778805	19778811	C3_C2H2_41-C5_C2H2_8	-2.68551	-	11	convergent												
7	19778788	19778794	C3_C2C2gata_46	-3.24791	+	7	19778817	19778823	C3_C2H2_41-C5_C2H2_8	-2.65749	-	23	convergent												
7	19778788	19778794	C3_C2C2gata_46	-3.24791	+	7	19778841	19778847	C3_C2H2_41-C5_C2H2_8	-2.69833	-	47	convergent												
7	19778788	19778794	C3_C2C2gata_46	-3.24791	+	7	19778853	19778859	C3_C2H2_41-C5_C2H2_8	-2.83503	-	59	convergent												
7	19778788	19778794	C3_C2C2gata_46	-3.24791	+	7	19778862	19778868	C3_C2H2_41-C5_C2H2_8	-2.80884	-	68	convergent												
7	19778805	19778811	C3_C2H2_41-C5_C2H2_8	-2.68551	-	7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	7	divergent												
7	19778805	19778811	C3_C2H2_41-C5_C2H2_8	-2.68551	-	7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	25	divergent												
7	19778805	19778811	C3_C2H2_41-C5_C2H2_8	-2.68551	-	7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	31	divergent												
7	19778805	19778811	C3_C2H2_41-C5_C2H2_8	-2.68551	-	7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	43	divergent												
7	19778805	19778811	C3_C2H2_41-C5_C2H2_8	-2.68551	-	7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	52	divergent												
7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	7	19778817	19778823	C3_C2H2_41-C5_C2H2_8	-2.65749	-	5	convergent												
7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	7	19778841	19778847	C3_C2H2_41-C5_C2H2_8	-2.69833	-	29	convergent												
7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	7	19778853	19778859	C3_C2H2_41-C5_C2H2_8	-2.83503	-	41	convergent												
7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	7	19778862	19778868	C3_C2H2_41-C5_C2H2_8	-2.80884	-	50	convergent												
7	19778817	19778823	C3_C2H2_41-C5_C2H2_8	-2.65749	-	7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	13	divergent												
7	19778817	19778823	C3_C2H2_41-C5_C2H2_8	-2.65749	-	7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	19	divergent												
7	19778817	19778823	C3_C2H2_41-C5_C2H2_8	-2.65749	-	7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	31	divergent												
7	19778817	19778823	C3_C2H2_41-C5_C2H2_8	-2.65749	-	7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	40	divergent												
7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	7	19778841	19778847	C3_C2H2_41-C5_C2H2_8	-2.69833	-	17	convergent												
7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	7	19778853	19778859	C3_C2H2_41-C5_C2H2_8	-2.83503	-	29	convergent												
7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	7	19778862	19778868	C3_C2H2_41-C5_C2H2_8	-2.80884	-	38	convergent												
7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	7	19778853	19778859	C3_C2H2_41-C5_C2H2_8	-2.83503	-	11	convergent												
7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	7	19778862	19778868	C3_C2H2_41-C5_C2H2_8	-2.80884	-	20	convergent												
7	19778841	19778847	C3_C2H2_41-C5_C2H2_8	-2.69833	-	7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	7	divergent												
7	19778841	19778847	C3_C2H2_41-C5_C2H2_8	-2.69833	-	7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	16	divergent												
7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	7	19778853	19778859	C3_C2H2_41-C5_C2H2_8	-2.83503	-	5	convergent												
7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	7	19778862	19778868	C3_C2H2_41-C5_C2H2_8	-2.80884	-	14	convergent												
7	19778853	19778859	C3_C2H2_41-C5_C2H2_8	-2.83503	-	7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	4	divergent												
7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	7	19778862	19778868	C3_C2H2_41-C5_C2H2_8	-2.80884	-	2	convergent												
7	19778862	19778868	C3_C2H2_41-C5_C2H2_8	-2.80884	-	7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	99	divergent												
7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	7	19778966	19778972	C3_C2H2_41-C5_C2H2_8	-3.29712	-	97	convergent												
7	19778966	19778972	C3_C2H2_41-C5_C2H2_8	-3.29712	-	7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	97	divergent												
7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	7	19779068	19779074	C3_C2H2_41-C5_C2H2_8	-2.78473	-	95	convergent												
7	19779068	19779074	C3_C2H2_41-C5_C2H2_8	-2.78473	-	7	19779096	19779102	C3_C2C2gata_46	-2.67856	+	22	divergent												
7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	7	19779095	19779101	C3_C2H2_41-C5_C2H2_8	-2.67856	-	20	convergent												
7	19779352	19779358	C3_C2H2_41-C5_C2H2_8	-3.22153	-	7	19779365	19779371	C3_C2C2gata_46	-3.25946	+	7	divergent												
7	19779352	19779358	C3_C2H2_41-C5_C2H2_8	-3.22153	-	7	19779398	19779404	C3_C2C2gata_46	-2.77345	+	40	divergent												
7	19779352	19779358	C3_C2H2_41-C5_C2H2_8	-3.22153	-	7	19779404	19779410	C3_C2C2gata_46	-2.56944	+	46	divergent												
7	19779352	19779358	C3_C2H2_41-C5_C2H2_8	-3.22153	-	7	19779434	19779440	C3_C2C2gata_46	-2.59266	+	76	divergent												
7	19779352	19779358	C3_C2H2_41-C5_C2H2_8	-3.22153	-	7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	91	divergent												
7	19779353	19779359	C3_C2C2gata_46	-3.22339	+	7	19779364	19779370	C3_C2H2_41-C5_C2H2_8	-3.25119	-	5	convergent												
7	19779353	19779359	C3_C2C2gata_46	-3.22339	+	7	19779397	19779403	C3_C2H2_41-C5_C2H2_8	-2.80129	-	38	convergent												
7	19779353	19779359	C3_C2C2gata_46	-3.22339	+	7	19779403	19779409	C3_C2H2_41-C5_C2H2_8	-2.62534	-	44	convergent												
7	19779353	19779359	C3_C2C2gata_46	-3.22339	+	7	19779433	19779439	C3_C2H2_41-C5_C2H2_8	-2.59745	-	74	convergent												
7	19779353	19779359	C3_C2C2gata_46	-3.22339	+	7	19779439	19779445	C3_C2H2_41-C5_C2H2_8	-2.55189	-	80	convergent												
7	19779364	19779370	C3_C2H2_41-C5_C2H2_8	-3.25119	-	7	19779398	19779404	C3_C2C2gata_46	-2.77345	+	28	divergent												
7	19779364	19779370	C3_C2H2_41-C5_C2H2_8	-3.25119	-	7	19779404	19779410	C3_C2C2gata_46	-2.56944	+	34	divergent												
7	19779364	19779370	C3_C2H2_41-C5_C2H2_8	-3.25119	-	7	19779434	19779440	C3_C2C2gata_46	-2.59266	+	64	divergent												
7	19779364	19779370	C3_C2H2_41-C5_C2H2_8	-3.25119	-	7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	79	divergent												
7	19779365	19779371	C3_C2C2gata_46	-3.25946	+	7	19779397	19779403	C3_C2H2_41-C5_C2H2_8	-2.80129	-	26	convergent												
7	19779365	19779371	C3_C2C2gata_46	-3.25946	+	7	19779403	19779409	C3_C2H2_41-C5_C2H2_8	-2.62534	-	32	convergent												
7	19779365	19779371	C3_C2C2gata_46	-3.25946	+	7	19779433	19779439	C3_C2H2_41-C5_C2H2_8	-2.59745	-	62	convergent												
7	19779365	19779371	C3_C2C2gata_46	-3.25946	+	7	19779439	19779445	C3_C2H2_41-C5_C2H2_8	-2.55189	-	68	convergent												
7	19779397	19779403	C3_C2H2_41-C5_C2H2_8	-2.80129	-	7	19779404	19779410	C3_C2C2gata_46	-2.56944	+	1	divergent												
7	19779397	19779403	C3_C2H2_41-C5_C2H2_8	-2.80129	-	7	19779434	19779440	C3_C2C2gata_46	-2.59266	+	31	divergent												
7	19779397	19779403	C3_C2H2_41-C5_C2H2_8	-2.80129	-	7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	46	divergent												
7	19779398	19779404	C3_C2C2gata_46	-2.77345	+	7	19779433	19779439	C3_C2H2_41-C5_C2H2_8	-2.59745	-	29	convergent												
7	19779398	19779404	C3_C2C2gata_46	-2.77345	+	7	19779439	19779445	C3_C2H2_41-C5_C2H2_8	-2.55189	-	35	convergent												
7	19779403	19779409	C3_C2H2_41-C5_C2H2_8	-2.62534	-	7	19779434	19779440	C3_C2C2gata_46	-2.59266	+	25	divergent												
7	19779403	19779409	C3_C2H2_41-C5_C2H2_8	-2.62534	-	7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	40	divergent												
7	19779404	19779410	C3_C2C2gata_46	-2.56944	+	7	19779433	19779439	C3_C2H2_41-C5_C2H2_8	-2.59745	-	23	convergent												
7	19779404	19779410	C3_C2C2gata_46	-2.56944	+	7	19779439	19779445	C3_C2H2_41-C5_C2H2_8	-2.55189	-	29	convergent												
7	19779433	19779439	C3_C2H2_41-C5_C2H2_8	-2.59745	-	7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	10	divergent												
7	19779439	19779445	C3_C2H2_41-C5_C2H2_8	-2.55189	-	7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	4	divergent												
7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	7	19779546	19779552	C3_C2H2_41-C5_C2H2_8	-2.21353	-	91	convergent												
7	19778611	19778617	C3_ND_2	-2.85014	+	7	19778669	19778675	C3_C2H2_26	-3.628	-	52	convergent												
7	19778669	19778675	C3_C2H2_26	-3.628	-	7	19778695	19778701	C3_ND_2	-3.49845	+	20	divergent												
7	19778669	19778675	C3_C2H2_26	-3.628	-	7	19778722	19778728	C3_ND_2	-3.85815	+	47	divergent												
7	19778669	19778675	C3_C2H2_26	-3.628	-	7	19778734	19778740	C3_ND_2	-3.89313	+	59	divergent												
7	19778669	19778675	C3_C2H2_26	-3.628	-	7	19778761	19778767	C3_ND_2	-3.74421	+	86	divergent												
7	19778669	19778675	C3_C2H2_26	-3.628	-	7	19778767	19778773	C3_ND_2	-3.71551	+	92	divergent												
7	19778695	19778701	C3_ND_2	-3.49845	+	7	19778786	19778792	C3_C2H2_26	-3.28141	-	85	convergent												
7	19778722	19778728	C3_ND_2	-3.85815	+	7	19778786	19778792	C3_C2H2_26	-3.28141	-	58	convergent												
7	19778722	19778728	C3_ND_2	-3.85815	+	7	19778816	19778822	C3_C2H2_26	-2.65907	-	88	convergent												
7	19778734	19778740	C3_ND_2	-3.89313	+	7	19778786	19778792	C3_C2H2_26	-3.28141	-	46	convergent												
7	19778734	19778740	C3_ND_2	-3.89313	+	7	19778816	19778822	C3_C2H2_26	-2.65907	-	76	convergent												
7	19778734	19778740	C3_ND_2	-3.89313	+	7	19778840	19778846	C3_C2H2_26	-2.69833	-	100	convergent												
7	19778761	19778767	C3_ND_2	-3.74421	+	7	19778786	19778792	C3_C2H2_26	-3.28141	-	19	convergent												
7	19778761	19778767	C3_ND_2	-3.74421	+	7	19778816	19778822	C3_C2H2_26	-2.65907	-	49	convergent												
7	19778761	19778767	C3_ND_2	-3.74421	+	7	19778840	19778846	C3_C2H2_26	-2.69833	-	73	convergent												
7	19778761	19778767	C3_ND_2	-3.74421	+	7	19778852	19778858	C3_C2H2_26	-2.83593	-	85	convergent												
7	19778761	19778767	C3_ND_2	-3.74421	+	7	19778861	19778867	C3_C2H2_26	-2.81299	-	94	convergent												
7	19778767	19778773	C3_ND_2	-3.71551	+	7	19778786	19778792	C3_C2H2_26	-3.28141	-	13	convergent												
7	19778767	19778773	C3_ND_2	-3.71551	+	7	19778816	19778822	C3_C2H2_26	-2.65907	-	43	convergent												
7	19778767	19778773	C3_ND_2	-3.71551	+	7	19778840	19778846	C3_C2H2_26	-2.69833	-	67	convergent												
7	19778767	19778773	C3_ND_2	-3.71551	+	7	19778852	19778858	C3_C2H2_26	-2.83593	-	79	convergent												
7	19778767	19778773	C3_ND_2	-3.71551	+	7	19778861	19778867	C3_C2H2_26	-2.81299	-	88	convergent												
7	19778816	19778822	C3_C2H2_26	-2.65907	-	7	19778898	19778904	C3_ND_2	-2.79864	+	76	divergent												
7	19778840	19778846	C3_C2H2_26	-2.69833	-	7	19778898	19778904	C3_ND_2	-2.79864	+	52	divergent												
7	19778840	19778846	C3_C2H2_26	-2.69833	-	7	19778937	19778943	C3_ND_2	-3.23334	+	91	divergent												
7	19778840	19778846	C3_C2H2_26	-2.69833	-	7	19778943	19778949	C3_ND_2	-3.26069	+	97	divergent												
7	19778852	19778858	C3_C2H2_26	-2.83593	-	7	19778898	19778904	C3_ND_2	-2.79864	+	40	divergent												
7	19778852	19778858	C3_C2H2_26	-2.83593	-	7	19778937	19778943	C3_ND_2	-3.23334	+	79	divergent												
7	19778852	19778858	C3_C2H2_26	-2.83593	-	7	19778943	19778949	C3_ND_2	-3.26069	+	85	divergent												
7	19778852	19778858	C3_C2H2_26	-2.83593	-	7	19778952	19778958	C3_ND_2	-3.30794	+	94	divergent												
7	19778861	19778867	C3_C2H2_26	-2.81299	-	7	19778898	19778904	C3_ND_2	-2.79864	+	31	divergent												
7	19778861	19778867	C3_C2H2_26	-2.81299	-	7	19778937	19778943	C3_ND_2	-3.23334	+	70	divergent												
7	19778861	19778867	C3_C2H2_26	-2.81299	-	7	19778943	19778949	C3_ND_2	-3.26069	+	76	divergent												
7	19778861	19778867	C3_C2H2_26	-2.81299	-	7	19778952	19778958	C3_ND_2	-3.30794	+	85	divergent												
7	19778898	19778904	C3_ND_2	-2.79864	+	7	19778965	19778971	C3_C2H2_26	-3.29712	-	61	convergent												
7	19778937	19778943	C3_ND_2	-3.23334	+	7	19778965	19778971	C3_C2H2_26	-3.29712	-	22	convergent												
7	19778943	19778949	C3_ND_2	-3.26069	+	7	19778965	19778971	C3_C2H2_26	-3.29712	-	16	convergent												
7	19778952	19778958	C3_ND_2	-3.30794	+	7	19778965	19778971	C3_C2H2_26	-3.29712	-	7	convergent												
7	19778965	19778971	C3_C2H2_26	-3.29712	-	7	19778991	19778997	C3_ND_2	-2.85954	+	20	divergent												
7	19778965	19778971	C3_C2H2_26	-3.29712	-	7	19779042	19779048	C3_ND_2	-2.88713	+	71	divergent												
7	19778965	19778971	C3_C2H2_26	-3.29712	-	7	19779048	19779054	C3_ND_2	-2.7881	+	77	divergent												
7	19778965	19778971	C3_C2H2_26	-3.29712	-	7	19779054	19779060	C3_ND_2	-2.67072	+	83	divergent												
7	19778991	19778997	C3_ND_2	-2.85954	+	7	19779067	19779073	C3_C2H2_26	-2.78473	-	70	convergent												
7	19778991	19778997	C3_ND_2	-2.85954	+	7	19779094	19779100	C3_C2H2_26	-2.61185	-	97	convergent												
7	19779042	19779048	C3_ND_2	-2.88713	+	7	19779067	19779073	C3_C2H2_26	-2.78473	-	19	convergent												
7	19779042	19779048	C3_ND_2	-2.88713	+	7	19779094	19779100	C3_C2H2_26	-2.61185	-	46	convergent												
7	19779048	19779054	C3_ND_2	-2.7881	+	7	19779067	19779073	C3_C2H2_26	-2.78473	-	13	convergent												
7	19779048	19779054	C3_ND_2	-2.7881	+	7	19779094	19779100	C3_C2H2_26	-2.61185	-	40	convergent												
7	19779054	19779060	C3_ND_2	-2.67072	+	7	19779067	19779073	C3_C2H2_26	-2.78473	-	7	convergent												
7	19779054	19779060	C3_ND_2	-2.67072	+	7	19779094	19779100	C3_C2H2_26	-2.61185	-	34	convergent												
7	19779067	19779073	C3_C2H2_26	-2.78473	-	7	19779102	19779108	C3_ND_2	-2.67856	+	29	divergent												
7	19779067	19779073	C3_C2H2_26	-2.78473	-	7	19779114	19779120	C3_ND_2	-2.73775	+	41	divergent												
7	19779067	19779073	C3_C2H2_26	-2.78473	-	7	19779120	19779126	C3_ND_2	-2.75772	+	47	divergent												
7	19779067	19779073	C3_C2H2_26	-2.78473	-	7	19779126	19779132	C3_ND_2	-2.78013	+	53	divergent												
7	19779067	19779073	C3_C2H2_26	-2.78473	-	7	19779144	19779150	C3_ND_2	-2.74634	+	71	divergent												
7	19779067	19779073	C3_C2H2_26	-2.78473	-	7	19779150	19779156	C3_ND_2	-2.73241	+	77	divergent												
7	19779067	19779073	C3_C2H2_26	-2.78473	-	7	19779168	19779174	C3_ND_2	-2.71674	+	95	divergent												
7	19779094	19779100	C3_C2H2_26	-2.61185	-	7	19779102	19779108	C3_ND_2	-2.67856	+	2	divergent												
7	19779094	19779100	C3_C2H2_26	-2.61185	-	7	19779114	19779120	C3_ND_2	-2.73775	+	14	divergent												
7	19779094	19779100	C3_C2H2_26	-2.61185	-	7	19779120	19779126	C3_ND_2	-2.75772	+	20	divergent												
7	19779094	19779100	C3_C2H2_26	-2.61185	-	7	19779126	19779132	C3_ND_2	-2.78013	+	26	divergent												
7	19779094	19779100	C3_C2H2_26	-2.61185	-	7	19779144	19779150	C3_ND_2	-2.74634	+	44	divergent												
7	19779094	19779100	C3_C2H2_26	-2.61185	-	7	19779150	19779156	C3_ND_2	-2.73241	+	50	divergent												
7	19779094	19779100	C3_C2H2_26	-2.61185	-	7	19779168	19779174	C3_ND_2	-2.71674	+	68	divergent												
7	19779249	19779255	C3_ND_2	-3.30769	+	7	19779351	19779357	C3_C2H2_26	-3.2196	-	96	convergent												
7	19779270	19779276	C3_ND_2	-3.30769	+	7	19779351	19779357	C3_C2H2_26	-3.2196	-	75	convergent												
7	19779270	19779276	C3_ND_2	-3.30769	+	7	19779363	19779369	C3_C2H2_26	-3.24999	-	87	convergent												
