TFBS_chr	TFBS_start	TFBS_end	kmer_motif_name	geneId	distanceToTSS	distanceToTSS (log10)	TFBS_name	TFBS_score	TFBS_strand	peak_chr	peak_start	peak_end	peak_cluster	HS_score	CK_score	HS_bound	CK_bound	HS_CK_log2fc	kmer_family
chr8	6623487	6623493	C10_BBRBPC_17-C13_BBRBPC_1-C2_BBRBPC_14-C3_BBRBPC_12-C4_BBRBPC_15-C6_BBRBPC_15-C9_BBRBPC_6	Mp8g05840	-17598	-1.26946624337569	_C10_BBRBPC_17-C13_BBRBPC_1-C2_BBRBPC_14-C3_BBRBPC_12-C4_BBRBPC_15-C6_BBRBPC_15-C9_BBRBPC_6	8.41279	-	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	BBRBPC
chr8	6623487	6623494	C10_HSF_5	Mp8g05840	-17597	-1.26944289107124	_C10_HSF_5	3.79767	+	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	HSF
chr8	6623488	6623495	C10_AP2EREBP_69-C2_AP2EREBP_65-C4_AP2EREBP_56-C6_AP2EREBP_84	Mp8g05840	-17596	-1.26941953751105	_C10_AP2EREBP_69-C2_AP2EREBP_65-C4_AP2EREBP_56-C6_AP2EREBP_84	3.79767	-	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	AP2EREBP
chr8	6623488	6623495	C4_BBRBPC_4	Mp8g05840	-17596	-1.26941953751105	_C4_BBRBPC_4	3.79767	-	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	BBRBPC
chr8	6623489	6623496	C10_AP2EREBP_82-C6_AP2EREBP_96	Mp8g05840	-17595	-1.26939618269499	_C10_AP2EREBP_82-C6_AP2EREBP_96	3.79767	-	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	AP2EREBP
chr8	6623489	6623496	C2_BBRBPC_19-C6_BBRBPC_21	Mp8g05840	-17595	-1.26939618269499	_C2_BBRBPC_19-C6_BBRBPC_21	3.79767	-	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	BBRBPC
chr8	6623490	6623496	C1_FAR1_4-C10_FAR1_13-C2_FAR1_18-C3_FAR1_14-C4_FAR1_16-C6_FAR1_20	Mp8g05840	-17595	-1.26939618269499	_C1_FAR1_4-C10_FAR1_13-C2_FAR1_18-C3_FAR1_14-C4_FAR1_16-C6_FAR1_20	8.41279	-	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	FAR1
chr8	6623490	6623497	C2_NAC_59	Mp8g05840	-17594	-1.26937282662293	_C2_NAC_59	3.67017	-	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	NAC
chr8	6623491	6623497	C10_CAMTA_5-C2_CAMTA_4-C6_CAMTA_7-C9_CAMTA_2	Mp8g05840	-17594	-1.26937282662293	_C10_CAMTA_5-C2_CAMTA_4-C6_CAMTA_7-C9_CAMTA_2	8.41279	-	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	CAMTA
chr8	6623491	6623498	C4_Trihelix_50	Mp8g05840	-17593	-1.26934946929472	_C4_Trihelix_50	3.79767	+	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	Trihelix
chr8	6623492	6623499	C4_MADS_4	Mp8g05840	-17592	-1.26932611071024	_C4_MADS_4	3.67017	-	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	MADS
chr8	6623496	6623503	C6_C2H2_58	Mp8g05840	-17588	-1.26923266380683	_C6_C2H2_58	3.79767	-	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	C2H2
chr8	6623498	6623505	C2_C2H2_38-C4_C2H2_31-C6_C2H2_46-C9_C2H2_17	Mp8g05840	-17586	-1.26918593281395	_C2_C2H2_38-C4_C2H2_31-C6_C2H2_46-C9_C2H2_17	3.79767	+	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	C2H2
chr8	6623499	6623506	C2_bHLH_39	Mp8g05840	-17585	-1.26916256543174	_C2_bHLH_39	9.72992	-	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	bHLH
chr8	6623500	6623507	C2_NAC_59	Mp8g05840	-17584	-1.26913919679218	_C2_NAC_59	3.67017	-	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	NAC
chr8	6623501	6623507	C2_bHLH_45	Mp8g05840	-17584	-1.26913919679218	_C2_bHLH_45	8.28529	-	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	bHLH
chr8	6623517	6623523	C9_MYBrelated_5	Mp8g05840	-17568	-1.26876512744786	_C9_MYBrelated_5	8.28529	+	chr8	6623472	6623626	C1	53.15553	50.96432	1	1	0.05874	MYBrelated
chr8	6623538	6623545	C5_NAC_5	Mp8g05840	-17546	-1.26825025544695	_C5_NAC_5	3.67017	-	chr8	6623472	6623626	C1	54.10101	51.06367	1	1	0.08065	NAC
chr8	6623557	6623563	C6_MYB_44-C9_MYB_18	Mp8g05840	-17528	-1.26782854204734	_C6_MYB_44-C9_MYB_18	8.41279	+	chr8	6623472	6623626	C1	51.82087	47.24283	1	1	0.12885	MYB
chr8	6623561	6623567	C10_MYB_1-C13_MYB_1-C2_MYB_3-C3_MYB_1-C6_MYB_2-C9_MYB_1	Mp8g05840	-17524	-1.26773477232186	_C10_MYB_1-C13_MYB_1-C2_MYB_3-C3_MYB_1-C6_MYB_2-C9_MYB_1	8.41279	+	chr8	6623472	6623626	C1	48.93019	43.79641	1	1	0.15404	MYB
chr8	6623564	6623572	C2_AP2EREBP_77-C3_AP2EREBP_72	Mp8g05840	-17519	-1.26761753168677	_C2_AP2EREBP_77-C3_AP2EREBP_72	5.2423	-	chr8	6623472	6623626	C1	48.93019	45.11357	1	1	0.11293	AP2EREBP
chr8	6623565	6623572	C4_FAR1_24	Mp8g05840	-17519	-1.26761753168677	_C4_FAR1_24	3.79767	-	chr8	6623472	6623626	C1	48.93019	45.11357	1	1	0.11293	FAR1
chr8	6623569	6623576	C4_AP2EREBP_94	Mp8g05840	-17515	-1.26752371638546	_C4_AP2EREBP_94	4.05267	-	chr8	6623472	6623626	C1	51.35887	46.84865	1	1	0.128	AP2EREBP
chr8	6650669	6650676	C4_MADS_4	Mp8g05850	-3011	-0.603252661981647	_C4_MADS_4	3.67017	-	chr8	6650446	6650685	C1	25.00488	27.99912	1	1	-0.15298	MADS
chr8	6650669	6650676	C6_HSF_1	Mp8g05850	-3011	-0.603252661981647	_C6_HSF_1	3.67017	-	chr8	6650446	6650685	C1	25.00488	27.99912	1	1	-0.15298	HSF
chr8	6650670	6650676	C2_MYB_19-C6_MYB_21-C9_MYB_9	Mp8g05850	-3012	-0.60336092434838	_C2_MYB_19-C6_MYB_21-C9_MYB_9	8.28529	-	chr8	6650446	6650685	C1	25.00488	27.99912	1	1	-0.15298	MYB
chr8	6650671	6650678	C6_C2H2_70	Mp8g05850	-3013	-0.603469159733839	_C6_C2H2_70	9.60242	-	chr8	6650446	6650685	C1	25.00488	27.99912	1	1	-0.15298	C2H2
chr8	6912171	6912178	C4_BBRBPC_5	Mp8g06090	-29418	-1.48313065555793	_C4_BBRBPC_5	3.67017	-	chr8	6912169	6912648	C1	37.97821	34.66442	1	1	0.12561	BBRBPC
chr8	6912172	6912179	C3_TCP_17-C4_TCP_29-C6_TCP_34-C9_TCP_18	Mp8g06090	-29417	-1.48311637777435	_C3_TCP_17-C4_TCP_29-C6_TCP_34-C9_TCP_18	3.79767	+	chr8	6912169	6912648	C1	37.97821	34.66442	1	1	0.12561	TCP
chr8	6912173	6912180	C6_C2H2_58	Mp8g06090	-29416	-1.48310209952137	_C6_C2H2_58	3.79767	-	chr8	6912169	6912648	C1	37.97821	34.66442	1	1	0.12561	C2H2
chr8	6912174	6912181	C2_AP2EREBP_133-C6_AP2EREBP_163	Mp8g06090	-29415	-1.48308782079894	_C2_AP2EREBP_133-C6_AP2EREBP_163	9.98492	-	chr8	6912169	6912648	C1	37.97821	34.66442	1	1	0.12561	AP2EREBP
chr8	6912176	6912182	C10_WRKY_2-C13_WRKY_2-C2_WRKY_4-C3_WRKY_2-C4_WRKY_1-C6_WRKY_5-C9_WRKY_5	Mp8g06090	-29414	-1.48307354160705	_C10_WRKY_2-C13_WRKY_2-C2_WRKY_4-C3_WRKY_2-C4_WRKY_1-C6_WRKY_5-C9_WRKY_5	8.54029	-	chr8	6912169	6912648	C1	37.01145	33.29558	1	1	0.14534	WRKY
chr8	6912190	6912197	C10_C2H2_42	Mp8g06090	-29399	-1.48285929737109	_C10_C2H2_42	3.79767	-	chr8	6912169	6912648	C1	58.61922	54.22002	1	1	0.10913	C2H2
chr8	6912190	6912197	C3_bHLH_32	Mp8g06090	-29399	-1.48285929737109	_C3_bHLH_32	9.85742	-	chr8	6912169	6912648	C1	58.61922	54.22002	1	1	0.10913	bHLH
chr8	6912197	6912203	C10_AP2EREBP_2-C2_AP2EREBP_1-C3_AP2EREBP_2-C4_AP2EREBP_2-C6_AP2EREBP_2-C9_AP2EREBP_2	Mp8g06090	-29393	-1.48277357007474	_C10_AP2EREBP_2-C2_AP2EREBP_1-C3_AP2EREBP_2-C4_AP2EREBP_2-C6_AP2EREBP_2-C9_AP2EREBP_2	8.41279	+	chr8	6912169	6912648	C1	58.61922	54.22002	1	1	0.10913	AP2EREBP
chr8	6912198	6912204	C10_ARF_7-C2_ARF_6-C3_ARF_5-C4_ARF_6-C5_ARF_2-C6_ARF_7-C9_ARF_5	Mp8g06090	-29392	-1.48275928054666	_C10_ARF_7-C2_ARF_6-C3_ARF_5-C4_ARF_6-C5_ARF_2-C6_ARF_7-C9_ARF_5	8.41279	+	chr8	6912169	6912648	C1	58.61922	54.22002	1	1	0.10913	ARF
chr8	6912198	6912205	C6_C2H2_58	Mp8g06090	-29391	-1.48274499054841	_C6_C2H2_58	3.79767	+	chr8	6912169	6912648	C1	58.61922	54.22002	1	1	0.10913	C2H2
chr8	6912209	6912215	C2_MYB_19-C6_MYB_21-C9_MYB_9	Mp8g06090	-29381	-1.48260206469906	_C2_MYB_19-C6_MYB_21-C9_MYB_9	8.28529	-	chr8	6912169	6912648	C1	58.61922	54.22002	1	1	0.10913	MYB
chr8	6912210	6912216	C4_TCP_43	Mp8g06090	-29380	-1.48258776952677	_C4_TCP_43	8.28529	+	chr8	6912169	6912648	C1	58.61922	54.22002	1	1	0.10913	TCP
chr8	6912221	6912228	C3_TCP_17-C4_TCP_29-C6_TCP_34-C9_TCP_18	Mp8g06090	-29368	-1.4824161907472	_C3_TCP_17-C4_TCP_29-C6_TCP_34-C9_TCP_18	3.79767	+	chr8	6912169	6912648	C1	58.61922	54.22002	1	1	0.10913	TCP
chr8	6912226	6912233	C2_bHLH_39	Mp8g06090	-29363	-1.4823446795778	_C2_bHLH_39	3.79767	+	chr8	6912169	6912648	C1	58.61922	54.22002	1	1	0.10913	bHLH
chr8	6912227	6912234	C2_C2H2_38-C4_C2H2_31-C6_C2H2_46-C9_C2H2_17	Mp8g06090	-29362	-1.4823303759308	_C2_C2H2_38-C4_C2H2_31-C6_C2H2_46-C9_C2H2_17	3.79767	-	chr8	6912169	6912648	C1	58.61922	54.22002	1	1	0.10913	C2H2
chr8	6912239	6912246	C4_MADS_1	Mp8g06090	-29350	-1.48215869541128	_C4_MADS_1	3.67017	-	chr8	6912169	6912648	C1	47.55348	43.20588	1	1	0.13314	MADS
chr8	6912277	6912284	C2_WRKY_7	Mp8g06090	-29312	-1.48161459226694	_C2_WRKY_7	3.67017	-	chr8	6912169	6912648	C1	48.79601	43.22319	1	1	0.16849	WRKY
chr8	6912281	6912288	C6_C2H2_61	Mp8g06090	-29308	-1.48155727857739	_C6_C2H2_61	3.79767	+	chr8	6912169	6912648	C1	48.79601	43.22319	1	1	0.16849	C2H2
chr8	6912311	6912319	C3_AP2EREBP_90	Mp8g06090	-29277	-1.48111284084152	_C3_AP2EREBP_90	5.2423	-	chr8	6912169	6912648	C1	39.1987	35.36408	1	1	0.1418	AP2EREBP
chr8	6912312	6912319	C3_bZIP_55-C6_bZIP_79	Mp8g06090	-29277	-1.48111284084152	_C3_bZIP_55-C6_bZIP_79	4.05267	-	chr8	6912169	6912648	C1	39.1987	35.36408	1	1	0.1418	bZIP
chr8	6912415	6912421	C13_AP2EREBP_43-C2_AP2EREBP_177-C6_AP2EREBP_209	Mp8g06090	-29175	-1.47964727876939	_C13_AP2EREBP_43-C2_AP2EREBP_177-C6_AP2EREBP_209	8.41279	-	chr8	6912169	6912648	C1	28.10381	22.30963	1	1	0.31115	AP2EREBP
chr8	6912415	6912422	C4_WRKY_15	Mp8g06090	-29174	-1.47963288600457	_C4_WRKY_15	3.79767	-	chr8	6912169	6912648	C1	28.10381	22.30963	1	1	0.31115	WRKY
chr8	6912415	6912422	C6_AP2EREBP_101	Mp8g06090	-29174	-1.47963288600457	_C6_AP2EREBP_101	3.67017	-	chr8	6912169	6912648	C1	28.10381	22.30963	1	1	0.31115	AP2EREBP
chr8	6912450	6912457	C4_MADS_4	Mp8g06090	-29139	-1.47912883849996	_C4_MADS_4	3.67017	-	chr8	6912169	6912648	C1	29.5916	26.55645	1	1	0.14688	MADS
chr8	6912486	6912493	C4_MADS_4	Mp8g06090	-29103	-1.47860977860123	_C4_MADS_4	3.67017	-	chr8	6912169	6912648	C1	33.22268	27.00547	1	1	0.28228	MADS
chr8	6912486	6912493	C6_HSF_1	Mp8g06090	-29103	-1.47860977860123	_C6_HSF_1	3.67017	-	chr8	6912169	6912648	C1	33.22268	27.00547	1	1	0.28228	HSF
chr8	6912487	6912493	C2_MYB_19-C6_MYB_21-C9_MYB_9	Mp8g06090	-29103	-1.47860977860123	_C2_MYB_19-C6_MYB_21-C9_MYB_9	8.28529	-	chr8	6912169	6912648	C1	33.22268	27.00547	1	1	0.28228	MYB
chr8	6912502	6912509	C4_BBRBPC_5	Mp8g06090	-29087	-1.47837888603189	_C4_BBRBPC_5	3.67017	+	chr8	6912169	6912648	C1	23.54665	20.60551	1	1	0.17822	BBRBPC
chr8	6912505	6912512	C2_C2C2COlike_11	Mp8g06090	-29084	-1.47833558000584	_C2_C2C2COlike_11	3.79767	-	chr8	6912169	6912648	C1	33.51241	28.97185	1	1	0.19879	C2C2COlike
chr8	6912519	6912526	C6_C2C2gata_20	Mp8g06090	-29070	-1.47813342810052	_C6_C2C2gata_20	3.67017	+	chr8	6912169	6912648	C1	33.61454	28.97185	1	1	0.20296	C2C2gata
chr8	6912525	6912532	C4_WRKY_15	Mp8g06090	-29064	-1.47804676275645	_C4_WRKY_15	3.79767	+	chr8	6912169	6912648	C1	33.61454	28.97185	1	1	0.20296	WRKY
chr8	6912548	6912555	C2_AP2EREBP_69-C3_AP2EREBP_67-C6_AP2EREBP_89	Mp8g06090	-29041	-1.47771438529796	_C2_AP2EREBP_69-C3_AP2EREBP_67-C6_AP2EREBP_89	3.92517	-	chr8	6912169	6912648	C1	32.53864	28.97185	1	1	0.1584	AP2EREBP
chr8	6912548	6912555	C6_bZIP_48	Mp8g06090	-29041	-1.47771438529796	_C6_bZIP_48	3.92517	-	chr8	6912169	6912648	C1	32.53864	28.97185	1	1	0.1584	bZIP
chr8	6912551	6912558	C6_LOBAS2_23	Mp8g06090	-29038	-1.47767101295665	_C6_LOBAS2_23	3.92517	-	chr8	6912169	6912648	C1	32.53864	28.97185	1	1	0.1584	LOBAS2
chr8	6912616	6912623	C6_C2H2_61	Mp8g06090	-28973	-1.47673021369108	_C6_C2H2_61	3.79767	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	C2H2
chr8	6912617	6912623	C1_TCP_36-C10_TCP_89-C11_TCP_10-C13_TCP_30-C2_TCP_80-C3_TCP_74-C4_TCP_87-C6_TCP_106-C9_TCP_46	Mp8g06090	-28973	-1.47673021369108	_C1_TCP_36-C10_TCP_89-C11_TCP_10-C13_TCP_30-C2_TCP_80-C3_TCP_74-C4_TCP_87-C6_TCP_106-C9_TCP_46	8.54029	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	TCP
chr8	6912619	6912626	C3_AP2EREBP_175	Mp8g06090	-28970	-1.47668674294564	_C3_AP2EREBP_175	4.05267	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	AP2EREBP
chr8	6912620	6912626	C1_AP2EREBP_39-C10_AP2EREBP_141-C2_AP2EREBP_157-C3_AP2EREBP_139-C4_AP2EREBP_116-C5_AP2EREBP_49-C6_AP2EREBP_185-C9_AP2EREBP_85	Mp8g06090	-28970	-1.47668674294564	_C1_AP2EREBP_39-C10_AP2EREBP_141-C2_AP2EREBP_157-C3_AP2EREBP_139-C4_AP2EREBP_116-C5_AP2EREBP_49-C6_AP2EREBP_185-C9_AP2EREBP_85	8.66779	-	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	AP2EREBP
chr8	6912620	6912627	C3_AP2EREBP_168	Mp8g06090	-28969	-1.47667225173018	_C3_AP2EREBP_168	4.05267	-	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	AP2EREBP
chr8	6912620	6912627	C3_bZIP_55-C6_bZIP_79	Mp8g06090	-28969	-1.47667225173018	_C3_bZIP_55-C6_bZIP_79	4.05267	-	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	bZIP
chr8	6912622	6912629	C1_Trihelix_17-C10_Trihelix_42-C2_Trihelix_51-C3_Trihelix_37-C6_Trihelix_56	Mp8g06090	-28967	-1.47664326784857	_C1_Trihelix_17-C10_Trihelix_42-C2_Trihelix_51-C3_Trihelix_37-C6_Trihelix_56	4.05267	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	Trihelix
chr8	6912622	6912629	C2_AP2EREBP_103-C3_AP2EREBP_86-C4_AP2EREBP_81-C5_AP2EREBP_37-C6_AP2EREBP_124	Mp8g06090	-28967	-1.47664326784857	_C2_AP2EREBP_103-C3_AP2EREBP_86-C4_AP2EREBP_81-C5_AP2EREBP_37-C6_AP2EREBP_124	4.05267	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	AP2EREBP
chr8	6912623	6912629	C10_FAR1_2-C2_FAR1_3-C3_FAR1_1-C4_FAR1_3-C6_FAR1_3-C7_FAR1_1	Mp8g06090	-28967	-1.47664326784857	_C10_FAR1_2-C2_FAR1_3-C3_FAR1_1-C4_FAR1_3-C6_FAR1_3-C7_FAR1_1	8.66779	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	FAR1
chr8	6912623	6912630	C10_Trihelix_56	Mp8g06090	-28966	-1.47662877518236	_C10_Trihelix_56	4.05267	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	Trihelix
chr8	6912623	6912630	C3_E2FDP_7-C6_E2FDP_9	Mp8g06090	-28966	-1.47662877518236	_C3_E2FDP_7-C6_E2FDP_9	4.05267	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	E2FDP
chr8	6912624	6912631	C1_FAR1_2	Mp8g06090	-28965	-1.4766142820325	_C1_FAR1_2	4.05267	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	FAR1
chr8	6912625	6912631	C1_NAC_8-C10_NAC_30-C13_NAC_8-C2_NAC_32-C3_NAC_17-C4_NAC_29-C6_NAC_46-C7_NAC_6-C9_NAC_18	Mp8g06090	-28965	-1.4766142820325	_C1_NAC_8-C10_NAC_30-C13_NAC_8-C2_NAC_32-C3_NAC_17-C4_NAC_29-C6_NAC_46-C7_NAC_6-C9_NAC_18	8.66779	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	NAC
chr8	6912625	6912632	C1_AP2EREBP_50-C3_AP2EREBP_179-C6_AP2EREBP_229	Mp8g06090	-28964	-1.47659978839897	_C1_AP2EREBP_50-C3_AP2EREBP_179-C6_AP2EREBP_229	4.05267	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	AP2EREBP
chr8	6912625	6912632	C1_C2H2_15-C3_C2H2_32-C5_C2H2_16	Mp8g06090	-28964	-1.47659978839897	_C1_C2H2_15-C3_C2H2_32-C5_C2H2_16	4.05267	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	C2H2
chr8	6912625	6912632	C1_MYB_6	Mp8g06090	-28964	-1.47659978839897	_C1_MYB_6	4.05267	-	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	MYB
chr8	6912625	6912632	C10_AP2EREBP_29-C6_AP2EREBP_32	Mp8g06090	-28964	-1.47659978839897	_C10_AP2EREBP_29-C6_AP2EREBP_32	4.05267	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	AP2EREBP
chr8	6912625	6912632	C10_AP2EREBP_34-C3_AP2EREBP_34-C5_AP2EREBP_9-C6_AP2EREBP_37	Mp8g06090	-28964	-1.47659978839897	_C10_AP2EREBP_34-C3_AP2EREBP_34-C5_AP2EREBP_9-C6_AP2EREBP_37	4.05267	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	AP2EREBP
chr8	6912625	6912632	C10_MYB_30-C13_MYB_14-C3_MYB_18	Mp8g06090	-28964	-1.47659978839897	_C10_MYB_30-C13_MYB_14-C3_MYB_18	4.05267	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	MYB
chr8	6912625	6912632	C10_TCP_41-C3_TCP_35-C6_TCP_52	Mp8g06090	-28964	-1.47659978839897	_C10_TCP_41-C3_TCP_35-C6_TCP_52	4.05267	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	TCP
chr8	6912625	6912632	C10_TCP_88-C6_TCP_105	Mp8g06090	-28964	-1.47659978839897	_C10_TCP_88-C6_TCP_105	4.05267	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	TCP
chr8	6912625	6912632	C2_AP2EREBP_6	Mp8g06090	-28964	-1.47659978839897	_C2_AP2EREBP_6	4.05267	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	AP2EREBP
chr8	6912626	6912632	C1_TCP_11-C10_TCP_32-C13_TCP_13-C3_TCP_21	Mp8g06090	-28964	-1.47659978839897	_C1_TCP_11-C10_TCP_32-C13_TCP_13-C3_TCP_21	8.66779	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	TCP
chr8	6912626	6912633	C10_C2H2_50	Mp8g06090	-28963	-1.47658529428173	_C10_C2H2_50	4.05267	-	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	C2H2
chr8	6912627	6912633	C10_MYB_21-C13_MYB_12-C3_MYB_10	Mp8g06090	-28963	-1.47658529428173	_C10_MYB_21-C13_MYB_12-C3_MYB_10	8.54029	+	chr8	6912169	6912648	C1	28.59646	23.59313	1	1	0.25981	MYB
chr8	81514	81520	C2_Trihelix_56-C6_Trihelix_61	Mp8g00070	-3974	-0.696705780933917	_C2_Trihelix_56-C6_Trihelix_61	8.41279	-	chr8	81496	81727	C1	23.62186	23.73764	1	1	-0.00657	Trihelix
chr8	81539	81546	C6_TCP_21	Mp8g00070	-3948	-0.694429690957083	_C6_TCP_21	3.92517	-	chr8	81496	81727	C1	24.2545	23.73764	1	1	0.02895	TCP
chr8	81545	81552	C2_AP2EREBP_115	Mp8g00070	-3942	-0.693902741066061	_C2_AP2EREBP_115	3.79767	-	chr8	81496	81727	C1	22.70044	23.73764	1	1	-0.05991	AP2EREBP
chr8	81566	81573	C2_AP2EREBP_57	Mp8g00070	-3921	-0.692053365034081	_C2_AP2EREBP_57	3.79767	-	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	AP2EREBP
chr8	81566	81573	C2_MYB_38-C6_MYB_40	Mp8g00070	-3921	-0.692053365034081	_C2_MYB_38-C6_MYB_40	3.79767	-	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	MYB
chr8	81566	81573	C4_BBRBPC_4	Mp8g00070	-3921	-0.692053365034081	_C4_BBRBPC_4	3.79767	-	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	BBRBPC
chr8	81567	81574	C2_BBRBPC_19-C6_BBRBPC_21	Mp8g00070	-3920	-0.69196510276736	_C2_BBRBPC_19-C6_BBRBPC_21	3.79767	-	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	BBRBPC
chr8	81567	81574	C2_BZR_14	Mp8g00070	-3920	-0.69196510276736	_C2_BZR_14	3.79767	-	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	BZR
chr8	81567	81574	C2_NAC_61-C6_NAC_77	Mp8g00070	-3920	-0.69196510276736	_C2_NAC_61-C6_NAC_77	3.79767	-	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	NAC
chr8	81568	81575	C10_AP2EREBP_83-C3_AP2EREBP_71	Mp8g00070	-3919	-0.691876822559331	_C10_AP2EREBP_83-C3_AP2EREBP_71	3.92517	+	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	AP2EREBP
chr8	81569	81575	C10_bHLH_23-C13_bHLH_6-C2_bHLH_31-C4_bHLH_19-C6_bHLH_34-C9_bHLH_11	Mp8g00070	-3919	-0.691876822559331	_C10_bHLH_23-C13_bHLH_6-C2_bHLH_31-C4_bHLH_19-C6_bHLH_34-C9_bHLH_11	8.41279	-	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	bHLH
chr8	81569	81576	C10_AP2EREBP_85-C3_AP2EREBP_74	Mp8g00070	-3918	-0.691788524402698	_C10_AP2EREBP_85-C3_AP2EREBP_74	3.92517	+	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	AP2EREBP
chr8	81569	81577	C2_AP2EREBP_77-C3_AP2EREBP_72	Mp8g00070	-3917	-0.691700208290162	_C2_AP2EREBP_77-C3_AP2EREBP_72	5.3698	-	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	AP2EREBP
chr8	81570	81577	C4_AP2EREBP_37	Mp8g00070	-3917	-0.691700208290162	_C4_AP2EREBP_37	9.85742	-	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	AP2EREBP
chr8	81570	81577	C4_FAR1_24	Mp8g00070	-3917	-0.691700208290162	_C4_FAR1_24	3.79767	-	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	FAR1
chr8	81570	81577	C6_NAC_4	Mp8g00070	-3917	-0.691700208290162	_C6_NAC_4	3.92517	+	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	NAC
chr8	81571	81577	C1_BZR_1-C10_BZR_3-C2_BZR_4-C3_BZR_1-C4_BZR_4-C6_BZR_8	Mp8g00070	-3917	-0.691700208290162	_C1_BZR_1-C10_BZR_3-C2_BZR_4-C3_BZR_1-C4_BZR_4-C6_BZR_8	8.54029	-	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	BZR
chr8	81571	81578	C6_BZR_6	Mp8g00070	-3916	-0.691611874214416	_C6_BZR_6	9.85742	+	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	BZR
chr8	81571	81578	C6_BZR_7	Mp8g00070	-3916	-0.691611874214416	_C6_BZR_7	3.92517	-	chr8	81496	81727	C1	24.21291	23.73853	1	1	0.02659	BZR
chr8	81628	81635	C4_BZR_13	Mp8g00070	-3859	-0.686546899063006	_C4_BZR_13	3.79767	-	chr8	81496	81727	C1	29.51916	30.89816	1	1	-0.06224	BZR
chr8	81656	81662	C2_MYB_19-C6_MYB_21-C9_MYB_9	Mp8g00070	-3832	-0.684126925613075	_C2_MYB_19-C6_MYB_21-C9_MYB_9	8.28529	+	chr8	81496	81727	C1	29.51916	30.89816	1	1	-0.06224	MYB
