Matching.Attribute,name,shared name,TF,family,description, T, a, b, d,Tak1_HS,hsfa_HS,hsfb_HS,dko_HS,Peak,cluster,OCR_to_TSS,T_OCR,a_OCR,b_OCR,d_OCR,Tak1_HS_oc,hsfa_HS_oc,hsfb_HS_oc,dko_HS_oc
Mp3g12660,Mp3g12660,Mp3g12660,,,,U,,U,,1.416454107,-1.01766205,1.487368394,-0.950918408,,C2,,,,,,,,,
Mp4g06470,Mp4g06470,Mp4g06470,,,,U,,,,1.782306257,-0.129401709,0.586565669,0.228907487,,C2,,,,,,,,,
Mp8g09350,Mp8g09350,Mp8g09350,,,,D,,D,,-0.671360466,0.510667287,-1.704640373,-0.563225528,,C1,,,,,,,,,
Mp7g08570,Mp7g08570,Mp7g08570,,,,U,,U,,1.736517631,-0.160771671,0.986699925,-0.32405858,chr7.9767657.9768054,C2,3' UTR,up,,up,,0.977706482,0.547405035,1.55050086,0.50904829
Mp6g20080,Mp6g20080,Mp6g20080,,,,,D,,,-0.410773553,-1.277317628,-0.334355665,-0.668737372,,C1,,,,,,,,,
Mp1g06180,Mp1g06180,Mp1g06180,MpTRIHELIX18,Trihelix,"transcription factor, Trihelix",D,,D,,-1.117847282,-0.268653329,-1.514001231,-0.451269645,,C1,,,,,,,,,
Mp2g24940,Mp2g24940,Mp2g24940,,,,,U,,,-0.60947122,0.749401511,0.503595131,1.705566857,chr2.27306710.27307209,C4,"Exon (Mp2g24940.1/Mp2g24940, exon 4 of 8)",,,down,down,0.495785931,0.094087846,-1.699073809,-1.389323878
Mp6g20440,Mp6g20440,Mp6g20440,,,,U,U,,,1.549597164,1.529780412,0.797467678,-0.326127866,chr6.22656565.22656685,C5,Promoter,,up,,,0.579549266,1.663627346,-0.295913122,-0.068532963
Mp2g18740,Mp2g18740,Mp2g18740,,,,U,,,,1.538526729,1.214019147,0.283523944,0.40159966,,C4,,,,,,,,,
Mp3g19890,Mp3g19890,Mp3g19890,,,,,,,D,-1.497308611,-0.944482524,-0.190047788,-0.630239667,,C6,,,,,,,,,
Mp4g07560,Mp4g07560,Mp4g07560,,,,U,,U,,1.499312329,-0.210414498,1.443951634,-0.370558345,,C2,,,,,,,,,
Mp7g00490,Mp7g00490,Mp7g00490,,,,D,D,D,D,-0.841124697,-0.067210236,-1.608501807,-0.589222459,,C1,,,,,,,,,
Mp7g18140,Mp7g18140,Mp7g18140,,,,U,U,U,U,0.937147173,1.363904547,0.356382503,1.284374263,,C4,,,,,,,,,
Mp3g16260,Mp3g16260,Mp3g16260,,,,U,,U,,1.64151771,-0.861320951,1.241101027,-0.272040418,chr3.15952061.15952230,C2,Promoter,,down,,,1.203650008,-2.003068672,1.178157428,-1.318899662
Mp2g02170,Mp2g02170,Mp2g02170,,,,U,,U,,0.932130062,0.256854043,1.282323579,-0.737658203,,C3,,,,,,,,,
Mp8g15240,Mp8g15240,Mp8g15240,,,,,D,,,0.831467995,-0.840145537,-1.405230831,0.459844196,chr8.17005063.17005161,C1,3' UTR,,up,up,up,0.635221175,0.083194005,0.918095918,1.069389679
Mp5g05940,Mp5g05940,Mp5g05940,MpBBX1,BBX,"transcription factor, BBX",,U,,U,0.263710912,1.869237175,-0.607701729,0.806099082,,C5,,,,,,,,,
Mp8g14310,Mp8g14310,Mp8g14310,,,,U,,U,,1.751312765,-0.474768502,1.050303863,-0.166313956,chr8.15989318.15989846,C2,"Exon (Mp8g14310.1/Mp8g14310, exon 1 of 4)",down,,down,,-1.077527661,1.480018473,-1.656194423,0.410433707
Mp1g13200,Mp1g13200,Mp1g13200,,,,,U,,,0.686175152,2.092256209,-1.05119865,-0.362435699,,C5,,,,,,,,,
Mp3g08750,Mp3g08750,Mp3g08750,,,,U,,U,,1.332469972,-0.770368375,1.542249013,-1.258432995,,C2,,,,,,,,,
Mp5g07950,Mp5g07950,Mp5g07950,,,,D,,,,-1.627352368,0.071893229,-0.407909574,-0.448393188,,C6,,,,,,,,,
Mp4g12510,Mp4g12510,Mp4g12510,,,,,,,U,1.293482403,0.239156948,0.150894717,0.316044261,,C4,,,,,,,,,
Mp8g13320,Mp8g13320,Mp8g13320,,,,U,,U,,1.595535388,0.329982987,1.183611428,-0.93454385,,C2,,,,,,,,,
Mp2g09560,Mp2g09560,Mp2g09560,,,,,D,D,U,0.233074075,-0.312768519,-1.006058473,1.680820322,,C7,,,,,,,,,
Mp8g00350,Mp8g00350,Mp8g00350,,,,D,D,D,D,-0.575443162,-0.787949213,-0.447890345,-1.146832345,chr8.495501.495696,C6,Promoter,,down,down,down,-0.195574008,-0.787313701,-1.066318082,-1.672501385
Mp3g19790,Mp3g19790,Mp3g19790,,,,D,D,D,D,-1.481904055,-0.989003604,-1.209963637,-0.151015487,,C1,,,,,,,,,
Mp3g23970,Mp3g23970,Mp3g23970,,,,,U,,,-0.230185516,1.619677723,0.091046731,-0.659004544,,C5,,,,,,,,,
Mp7g12460,Mp7g12460,Mp7g12460,,,,U,D,U,D,1.273861794,-1.125520339,0.896769216,-1.888029903,,C2,,,,,,,,,
Mp7g10020,Mp7g10020,Mp7g10020,,,,U,U,U,,1.364562779,0.576694058,1.017204655,-0.139242898,,C2,,,,,,,,,
Mp2g04410,Mp2g04410,Mp2g04410,,,,U,U,U,,1.64606482,-0.115322831,1.070942315,-0.583702774,,C2,,,,,,,,,
Mp2g03110,Mp2g03110,Mp2g03110,,,,D,D,D,D,-0.79894613,-0.930628189,-1.163564662,-0.678014019,,C6,,,,,,,,,
Mp2g22120,Mp2g22120,Mp2g22120,,,,U,,U,,1.340715293,-0.03813719,1.373539204,-0.538574755,chr2.24301975.24302155,C3,3' UTR,up,up,up,up,1.169743796,-0.446847402,2.106710412,0.430879596
Mp7g10970,Mp7g10970,Mp7g10970,,,,D,D,D,D,-1.197654455,-0.817821934,-0.769046603,-0.656631051,,C6,,,,,,,,,
Mp2g02280,Mp2g02280,Mp2g02280,MpTRIHELIX30,Trihelix,"transcription factor, Trihelix",,,,U,1.167658459,1.152020099,0.373788234,1.03047185,,C4,,,,,,,,,
Mp5g12260,Mp5g12260,Mp5g12260,,,,U,U,U,,0.041137028,0.414372984,1.911120492,-0.436734878,,C3,,,,,,,,,
Mp6g04480,Mp6g04480,Mp6g04480,,,,D,D,D,D,-0.861226787,-0.738205771,-0.675123354,-0.884921994,,C6,,,,,,,,,
Mp2g04900,Mp2g04900,Mp2g04900,,,,U,U,U,,1.282124956,0.459857685,1.45796337,-0.141720261,,C3,,,,,,,,,
Mp2g00930,Mp2g00930,Mp2g00930,MpBHLH4,bHLH,"transcription factor, bHLH",D,D,D,D,-1.216306075,0.370065965,-1.133576955,-0.939591519,,C1,,,,,,,,,
Mp5g21385,Mp5g21385,Mp5g21385,,,,D,D,,D,-1.403923584,-1.253803894,0.135035299,-0.304465337,,C6,,,,,,,,,
Mp4g20960,Mp4g20960,Mp4g20960,,,,,U,,,0.609749155,2.285992744,0.007395372,0.166996306,,C5,,,,,,,,,
Mp2g02520,Mp2g02520,Mp2g02520,,,,D,D,,,-1.853258824,-1.140627678,1.004422936,-0.662187636,,C7,,,,,,,,,
Mp5g23520,Mp5g23520,Mp5g23520,,,,D,D,D,D,-1.511323503,0.17427563,-1.628536869,0.019756135,,C1,,,,,,,,,
Mp8g08240,Mp8g08240,Mp8g08240,,,,D,,D,,-1.097520488,-0.730926189,-1.02406593,-0.714304592,,C6,,,,,,,,,
Mp5g17550,Mp5g17550,Mp5g17550,,,,,D,,,0.053758203,-1.012042689,-1.62055377,0.606948897,chr5.18606110.18606451,C1,Promoter,,down,,,-0.353210685,-1.510337269,0.070337941,-1.507031242
Mpzg00970,Mpzg00970,Mpzg00970,,,,,,,D,0.999164633,0.049830847,-1.063653553,-2.312708554,,C2,,,,,,,,,
Mp4g03890,Mp4g03890,Mp4g03890,,,,D,D,D,D,-1.185351991,-0.644144951,-0.680803947,-0.85572294,,C6,,,,,,,,,
Mp1g15430,Mp1g15430,Mp1g15430,,,,,U,,,-0.728950167,1.232939116,-0.357387076,-0.400060045,,C5,,,,,,,,,
Mp2g18950,Mp2g18950,Mp2g18950,,,,,U,,,1.148700692,1.988140868,0.110357142,0.266168036,,C5,,,,,,,,,
Mp4g20690,Mp4g20690,Mp4g20690,,,,,,U,,-1.017672647,-1.152016371,1.84348368,0.374334928,,C8,,,,,,,,,
Mp2g04130,Mp2g04130,Mp2g04130,,,,,,U,U,0.688373793,0.088712874,0.309289581,1.17084518,,C4,,,,,,,,,
Mp6g05150,Mp6g05150,Mp6g05150,,,,U,,U,,1.70106021,-0.286621075,0.803996484,-0.263438852,,C2,,,,,,,,,
Mp6g05540,Mp6g05540,Mp6g05540,,,,D,D,,,-0.948402057,-1.066870613,-0.62707218,-0.458207397,,C6,,,,,,,,,
Mp1g20490,Mp1g20490,Mp1g20490,MpGRAS1,GRAS,"transcription factor, GRAS",U,U,,U,1.165773457,1.361180518,0.233822288,0.846235945,,C5,,,,,,,,,
Mp7g15020,Mp7g15020,Mp7g15020,,,,,U,,,1.2561139,1.737331071,0.184700482,0.455869067,,C4,,,,,,,,,
Mp2g20430,Mp2g20430,Mp2g20430,,,,U,,,U,1.564027254,-0.299523328,-0.177377937,1.480751892,,C4,,,,,,,,,
Mp6g03920,Mp6g03920,Mp6g03920,MpBZIP9,bZIP,"transcription factor, bZIP",U,,,U,1.623063065,0.068764781,0.021524205,1.125580364,,C4,,,,,,,,,
Mp6g10520,Mp6g10520,Mp6g10520,,,,U,,,U,1.370737811,-0.411055841,-0.187737808,1.734876892,,C4,,,,,,,,,
Mp6g09900,Mp6g09900,Mp6g09900,,,,,D,,,-0.21411069,-0.703629755,-1.766622034,-0.555989442,,C1,,,,,,,,,
Mp6g05000,Mp6g05000,Mp6g05000,,,,,,D,,-1.555674723,0.599898104,-1.870017226,0.064043067,,C6,,,,,,,,,
Mp3g14290,Mp3g14290,Mp3g14290,,,,,U,,,0.716856561,1.796163624,0.388510982,0.703135964,,C4,,,,,,,,,
Mp1g00990,Mp1g00990,Mp1g00990,,,,,U,U,,-0.004813146,1.629638056,0.264114603,-0.380938917,,C5,,,,,,,,,
Mp8g11420,Mp8g11420,Mp8g11420,,,,U,U,,U,1.714607852,0.541162132,0.349406526,0.815576796,chr8.12793612.12793797,C3,Promoter,,,down,,-0.691831964,-0.635946341,-0.198049935,-1.347564827
Mp5g00140,Mp5g00140,Mp5g00140,,,,,D,,,0.947079515,-1.765165059,1.049664427,-0.441894693,,C2,,,,,,,,,
Mp2g05760,Mp2g05760,Mp2g05760,,,,U,U,U,,1.094704217,1.770228171,0.828508413,0.093640327,,C4,,,,,,,,,
Mp6g18200,Mp6g18200,Mp6g18200,,,,,U,,,0.228058174,1.768543772,-0.262336822,0.785227876,,C5,,,,,,,,,
Mp5g02800,Mp5g02800,Mp5g02800,,,,,D,,U,0.711959502,-0.928245466,-0.552507863,2.03516863,,C7,,,,,,,,,
Mp7g16800,Mp7g16800,Mp7g16800,,,,,U,,,0.447654979,1.759906404,-0.221710645,0.628974623,,C5,,,,,,,,,
Mp7g12340,Mp7g12340,Mp7g12340,MpC2H2-1,C2H2-ZnF,"transcription factor, C2H2-ZnF",U,,U,,1.436388045,-0.332659631,1.253878253,-0.441063427,,C2,,,,,,,,,
Mp2g10870,Mp2g10870,Mp2g10870,,,,U,U,U,U,0.872756113,1.530447216,-0.132523543,0.967367725,chr2.11108579.11108698,C4,"Intron (Mp2g10870.2/Mp2g10870, intron 1 of 4)",,down,,,-0.689516392,-0.827733601,0.742503403,0.028593769
Mp3g00900,Mp3g00900,Mp3g00900,,,,D,D,D,,-1.215658978,-1.08404899,-0.561060986,-0.096349275,,C6,,,,,,,,,
Mp6g08530,Mp6g08530,Mp6g08530,,,,U,U,U,U,1.13647112,0.431404997,1.303884981,-0.101644052,,C3,,,,,,,,,
Mp1g05150,Mp1g05150,Mp1g05150,,,,,U,U,U,0.512700296,1.259466931,0.496439526,1.417181298,,C4,,,,,,,,,
Mp3g21310,Mp3g21310,Mp3g21310,,,,U,U,U,U,0.724257192,1.11136994,0.307708589,1.712947295,,C4,,,,,,,,,
Mp2g01360,Mp2g01360,Mp2g01360,,,,,,,D,-0.285495336,0.301334834,0.027893413,-1.110079956,,C6,,,,,,,,,
Mp4g02550,Mp4g02550,Mp4g02550,,,,D,D,D,D,-0.457294138,-0.564651366,-1.090462739,-0.871817913,,C6,,,,,,,,,
Mp5g22160,Mp5g22160,Mp5g22160,MpERF21,AP2/ERF,"transcription factor, AP2/ERF",D,D,D,D,-0.687015543,-1.62747798,-0.060983655,-1.286705126,chr5.23953089.23953684,C1,Promoter,,up,,,0.83230449,0.719547495,0.856487224,0.819721683
Mp8g07010,Mp8g07010,Mp8g07010,,,,,,,U,0.532090042,0.076618402,-0.621716445,2.115214307,,C4,,,,,,,,,
Mp1g25060,Mp1g25060,Mp1g25060,,,,,U,,,0.756755427,1.693856605,-0.168718479,1.204874333,,C4,,,,,,,,,
Mp4g20210,Mp4g20210,Mp4g20210,,,,U,U,U,,1.151039114,0.911007109,0.623422319,-1.246003238,,C2,,,,,,,,,
Mp3g02670,Mp3g02670,Mp3g02670,,,,,U,,,-0.381949017,2.01446191,-0.030019027,0.157335187,,C5,,,,,,,,,
Mp2g00810,Mp2g00810,Mp2g00810,,,,U,,,,1.756975534,-0.658733148,0.99469691,-0.154596842,,C2,,,,,,,,,
Mp2g24810,Mp2g24810,Mp2g24810,,,,D,D,D,D,-1.357808279,-1.092332549,-0.247544285,-0.248708627,chr2.27153998.27154414,C6,Promoter,,down,,,-0.2102949,-0.879900706,-0.248830978,-0.993321217
Mp3g23810,Mp3g23810,Mp3g23810,,,,U,,U,,1.564053734,-0.29407578,1.152811268,-0.480477531,chr3.25277188.25277425,C2,Downstream (<=300bp),up,,up,,1.175610649,-0.842355023,1.731867426,-0.537601919
Mp1g07590,Mp1g07590,Mp1g07590,,,,U,U,U,U,1.439192627,0.897469607,0.657658781,0.584188793,,C2,,,,,,,,,
Mp4g09330,Mp4g09330,Mp4g09330,,,,,U,,,-0.887501291,2.298493027,-0.142760488,0.870298442,,C5,,,,,,,,,
Mp6g16800,Mp6g16800,Mp6g16800,MpWRKY14,WRKY,"transcription factor, WRKY",D,D,D,D,-0.92704078,-0.92330377,-0.587053567,-1.309692272,,C6,,,,,,,,,
Mp2g24110,Mp2g24110,Mp2g24110,MpC2H2-10,C2H2-ZnF,"transcription factor, C2H2-ZnF",,D,,,0.164385857,-2.312423151,-0.967402131,0.371607508,,C1,,,,,,,,,
Mp1g26490,Mp1g26490,Mp1g26490,,,,,,D,,-0.459784243,-0.226809162,-1.056016512,0.291834383,,C1,,,,,,,,,
Mp8g00560,Mp8g00560,Mp8g00560,,,,,,D,,-0.816393207,0.470308776,-1.069315175,1.342101526,,C7,,,,,,,,,
Mp8g02150,Mp8g02150,Mp8g02150,,,,U,,U,U,1.027130825,0.146732911,0.823120293,-0.046059823,chr8.2235818.2236288,C3,3' UTR,,up,up,,0.563360354,1.293936348,0.884412064,0.585138359
Mp1g28240,Mp1g28240,Mp1g28240,,,,,U,,,-0.346358807,1.869648916,0.34236571,0.020637115,,C5,,,,,,,,,
Mp1g23650,Mp1g23650,Mp1g23650,,,,D,D,D,D,-1.090253918,-1.016805671,-0.786478311,-0.144676806,,C6,,,,,,,,,
Mp6g03240,Mp6g03240,Mp6g03240,,,,D,D,D,,-1.363117988,-1.204419546,-0.826809034,0.013654253,,C6,,,,,,,,,
Mp6g11300,Mp6g11300,Mp6g11300,,,,U,U,U,U,1.347908077,0.834831597,0.899459625,0.380078526,,C3,,,,,,,,,
Mp7g14070,Mp7g14070,Mp7g14070,,,,U,,U,,1.51083627,-0.039855013,1.142136348,-0.002327243,,C2,,,,,,,,,
Mp5g06150,Mp5g06150,Mp5g06150,,,,U,,,U,1.179869672,-0.105375563,-0.028469701,1.716760735,chr5.6493810.6494005,C4,3' UTR,,up,up,,0.970493591,0.252542395,1.327657158,1.210477878
Mp4g17170,Mp4g17170,Mp4g17170,MpPPP1,PPP1,"transcription factor, PPP1",U,,U,,1.613895771,-0.522365866,0.797175762,-0.218219523,,C2,,,,,,,,,
Mp5g11490,Mp5g11490,Mp5g11490,,,,U,U,U,,0.427428841,1.586642254,0.353984593,-0.505391084,,C5,,,,,,,,,
Mp5g12390,Mp5g12390,Mp5g12390,,,,,,,U,-0.201698401,1.342705254,-0.264341195,1.248310751,,C4,,,,,,,,,
Mp3g04030,Mp3g04030,Mp3g04030,MpRKD,RKD,RWP-RK domain (RKD)-containing transcription factor,,,D,D,-1.183957715,0.106675339,-1.188136924,-1.083738914,,C6,,,,,,,,,
Mp3g03980,Mp3g03980,Mp3g03980,,,,,U,,U,0.432753424,0.442732865,-0.110694708,2.242031529,,C4,,,,,,,,,
Mp4g06240,Mp4g06240,Mp4g06240,,,,U,U,U,,1.691774541,0.238784438,0.426348608,-0.118205185,chr4.6956338.6956444,C2,Promoter,,up,,,0.227418125,1.287541908,0.498955125,0.485018196
Mp3g10240,Mp3g10240,Mp3g10240,,,,,D,,,0.383400774,-1.522792095,-0.191641579,0.37214299,,C1,,,,,,,,,
Mp5g13430,Mp5g13430,Mp5g13430,,,,,U,,,0.765262097,1.568665948,0.94176362,0.779478146,chr5.14674770.14675157,C4,Promoter,,down,,,-0.14064971,-1.24028027,-0.258088916,-0.925775077
Mp4g02110,Mp4g02110,Mp4g02110,,,,,,,D,-1.476868576,0.797563132,0.112824264,-1.507042749,,C6,,,,,,,,,
Mp5g24550,Mp5g24550,Mp5g24550,,,,D,D,D,,-1.132806641,-0.655566282,-1.159113534,-0.41468173,chr5.26726673.26726776,C6,3' UTR,,up,,up,0.191233418,1.492371089,-0.480833902,1.281031711
Mp4g14180,Mp4g14180,Mp4g14180,,,,,U,,,-0.414193052,2.533483775,-0.333250373,-0.627977968,,C5,,,,,,,,,
Mp2g13880,Mp2g13880,Mp2g13880,,,,,,U,,0.581237986,0.448762739,1.794541376,0.775382664,,C3,,,,,,,,,
Mp3g07470,Mp3g07470,Mp3g07470,,,,,D,,,-0.405809984,-1.060473278,-0.901552658,-0.536528801,,C1,,,,,,,,,
Mp4g21790,Mp4g21790,Mp4g21790,MpR2R3-MYB20,MYB,"transcription factor, MYB",D,,D,D,-1.815984454,0.056197388,-0.420674701,-0.397363016,,C6,,,,,,,,,
Mp2g00660,Mp2g00660,Mp2g00660,,,,,U,,,0.231453208,2.50079395,0.246842041,-0.772344614,chr2.736728.737603,C5,Promoter,,down,down,down,-0.469601564,-0.625025957,-0.92790653,-1.500016333
Mp5g23860,Mp5g23860,Mp5g23860,,,,U,,U,,1.633763432,0.15464702,0.834344946,0.137914454,,C2,,,,,,,,,
Mp8g15160,Mp8g15160,Mp8g15160,,,,,U,,,0.417637387,1.232233687,1.562499437,0.045087011,,C4,,,,,,,,,
Mp3g05310,Mp3g05310,Mp3g05310,,,,D,D,D,D,-1.037228421,-0.550431021,-1.324878618,-0.737433347,,C6,,,,,,,,,
Mp7g13130,Mp7g13130,Mp7g13130,,,,,,,D,-1.059387519,-0.207745109,-0.764380765,-0.926492594,,C6,,,,,,,,,
Mp5g12880,Mp5g12880,Mp5g12880,,,,,D,,,-0.695918613,-0.790107091,-1.096236268,0.288725785,chr5.14036960.14037075,C1,"Exon (Mp5g12880.1/Mp5g12880, exon 5 of 5)",up,up,up,up,0.083885853,1.409831105,0.256494344,1.377471542
Mp6g02620,Mp6g02620,Mp6g02620,MpNAC7,NAC,"transcription factor, NAC",D,D,D,,-0.635175343,-0.276948344,-1.543400029,0.042680227,chr6.3083240.3083356,C1,"Intron (Mp6g02620.1/Mp6g02620, intron 2 of 2)",,,,up,-0.106378833,-0.279168485,1.461437582,0.68950104
Mp7g05210,Mp7g05210,Mp7g05210,,,,D,D,,,-1.391788585,-1.22553276,0.491538525,0.151723694,,C6,,,,,,,,,
Mp1g10620,Mp1g10620,Mp1g10620,,,,,,,U,1.33361998,0.806986364,-0.234401792,0.585645569,,C4,,,,,,,,,
Mp3g14230,Mp3g14230,Mp3g14230,,,,,U,,,0.509956153,1.389897379,0.601109436,-0.055492923,,C4,,,,,,,,,
Mp1g20280,Mp1g20280,Mp1g20280,,,,U,,,U,1.465670573,0.886041001,-0.213730487,1.035933022,,C4,,,,,,,,,
Mp3g22130,Mp3g22130,Mp3g22130,,,,,,D,,-0.685849929,0.265459497,-2.126366559,0.195538568,,C1,,,,,,,,,
Mp4g02940,Mp4g02940,Mp4g02940,,,,D,,D,,-1.11939295,-0.734963475,-1.197501865,0.555975169,,C1,,,,,,,,,
Mp2g02820,Mp2g02820,Mp2g02820,,,,,,D,,-0.866831549,-0.674791954,-1.780904225,-0.472996137,,C1,,,,,,,,,
Mp5g05130,Mp5g05130,Mp5g05130,,,,U,,U,,1.245866328,-0.20024566,1.728974925,-0.66270564,,C3,,,,,,,,,
Mp4g05530,Mp4g05530,Mp4g05530,,,,,U,,,1.026586289,0.533393376,1.350962738,-0.275420689,,C3,,,,,,,,,
Mp5g13090,Mp5g13090,Mp5g13090,,,,,U,,,0.4978869,1.849048513,0.506779146,0.469926793,,C4,,,,,,,,,
Mp6g08550,Mp6g08550,Mp6g08550,,,,,,,D,-0.950885569,0.466212986,-1.210072523,-0.951192451,,C6,,,,,,,,,
Mp2g16350,Mp2g16350,Mp2g16350,MpBBX6,BBX,"transcription factor, BBX",U,U,U,U,1.589766915,0.051706697,1.030473734,0.143452159,,C2,,,,,,,,,
Mp3g20950,Mp3g20950,Mp3g20950,,,,,U,,,0.719890303,1.902110293,0.863955776,-0.335558354,,C5,,,,,,,,,
Mp1g16110,Mp1g16110,Mp1g16110,,,,,,,U,0.700566377,0.89136835,0.156436475,1.916241195,,C4,,,,,,,,,
Mp3g17570,Mp3g17570,Mp3g17570,,,,D,D,D,D,-0.933267067,-0.895892123,-1.351387281,-0.451525099,,C1,,,,,,,,,
Mp8g02020,Mp8g02020,Mp8g02020,,,,D,,D,D,-1.423083265,0.075759661,-0.59887154,-1.254110293,,C6,,,,,,,,,
Mp7g18290,Mp7g18290,Mp7g18290,,,,U,,U,,1.281995391,-0.454777626,2.149699174,-0.782550672,,C2,,,,,,,,,
Mp6g09570,Mp6g09570,Mp6g09570,,,,,,U,U,-0.568355139,-0.382602712,1.506529761,0.58339265,,C8,,,,,,,,,
Mp7g10010,Mp7g10010,Mp7g10010,,,,U,U,U,,1.432418984,2.60079515310649E-4,1.263162785,-0.35171748,,C3,,,,,,,,,
Mp2g24950,Mp2g24950,Mp2g24950,,,,U,,U,,1.477288623,-1.085027223,1.336896085,-0.859234776,chr2.27317465.27318471,C2,3' UTR,up,,up,,1.402813268,-0.783238474,1.705698219,-0.52765839
Mp1g27930,Mp1g27930,Mp1g27930,,,,,,,U,0.277929465,-0.352742595,-0.308973726,1.142712706,,C4,,,,,,,,,
Mp5g23080,Mp5g23080,Mp5g23080,,,,,,,D,-1.061251874,-0.628008764,-0.074393581,-1.590045484,,C6,,,,,,,,,
Mp5g18960,Mp5g18960,Mp5g18960,,,,,U,,,0.912934737,1.778184727,0.627480648,-1.552116757,,C5,,,,,,,,,
Mp1g27140,Mp1g27140,Mp1g27140,,,,,,,D,-1.172716614,-0.128769507,0.443072256,-1.561056833,,C6,,,,,,,,,
Mp7g19490,Mp7g19490,Mp7g19490,,,,U,,,,1.255944014,0.166677565,0.92077626,-1.045117074,,C2,,,,,,,,,
Mp3g16010,Mp3g16010,Mp3g16010,,,,U,U,U,,1.008602476,-0.005592153,1.604274393,0.145995145,,C3,,,,,,,,,
Mp3g17870,Mp3g17870,Mp3g17870,,,,D,,,,-2.043169799,-0.018374088,0.549114014,0.706252193,,C6,,,,,,,,,
Mp3g04300,Mp3g04300,Mp3g04300,,,,D,D,D,D,-1.326996995,-0.373845687,-1.355492487,-0.756741221,,C1,,,,,,,,,
Mp1g26540,Mp1g26540,Mp1g26540,,,,D,U,,D,-1.794972562,0.634521468,-0.064181948,-0.468685851,,C6,,,,,,,,,
Mp3g14380,Mp3g14380,Mp3g14380,,,,D,D,D,D,0.157476467,-0.607466747,-0.942835585,-0.989382747,,C2,,,,,,,,,
Mp1g03750,Mp1g03750,Mp1g03750,,,,,D,D,,-0.338572871,-1.058372765,-1.360540971,1.477648517,,C7,,,,,,,,,
Mp5g09130,Mp5g09130,Mp5g09130,MpGATA5,GATA,"transcription factor, GATA",,,D,D,-0.457448641,-0.325422799,-1.070615207,-1.633782421,,C6,,,,,,,,,
Mp5g01970,Mp5g01970,Mp5g01970,,,,U,,U,,1.770136872,-0.680474318,0.84622472,0.419738139,,C2,,,,,,,,,
Mp2g06140,Mp2g06140,Mp2g06140,,,,,,U,,1.068249643,0.411916166,0.742114648,-1.642619795,,C2,,,,,,,,,
Mp8g03300,Mp8g03300,Mp8g03300,,,,U,U,U,,0.746924045,1.522654806,0.062466714,0.320634451,,C4,,,,,,,,,
Mp7g14100,Mp7g14100,Mp7g14100,,,,,,U,,1.279634637,0.055757655,0.378598388,-1.247489131,chr7.15755107.15755705,C2,3' UTR,up,up,up,up,1.132824275,0.85268025,1.009326196,0.374377399
Mp7g06430,Mp7g06430,Mp7g06430,,,,D,D,D,,-1.11186307,-1.151574787,-0.902173959,-0.146296561,,C6,,,,,,,,,
Mp6g20100,Mp6g20100,Mp6g20100,,,,,,D,,-0.8395436,0.205907812,-1.401392053,-0.611422632,,C1,,,,,,,,,
Mp1g11070,Mp1g11070,Mp1g11070,,,,,,D,,-0.659428244,-0.561235401,-1.57943065,-0.787877545,chr1.11336366.11337082,C6,Promoter,,down,,down,-0.119588191,-1.117031473,-0.531716757,-1.615830854
Mp1g12880,Mp1g12880,Mp1g12880,,,,,U,,,0.295439153,1.360223278,-0.254437223,-0.418545606,,C5,,,,,,,,,
Mp8g02700,Mp8g02700,Mp8g02700,,,,,,D,,-0.912421329,-0.419441278,-1.547441191,1.182976205,,C1,,,,,,,,,
Mp2g12520,Mp2g12520,Mp2g12520,,,,,D,,,-0.677367693,-1.495200003,-0.918708856,-0.16344774,,C1,,,,,,,,,
Mp4g19370,Mp4g19370,Mp4g19370,,,,U,,,U,1.402259463,-0.2796317,-0.385673484,1.587468699,,C4,,,,,,,,,
Mp6g03510,Mp6g03510,Mp6g03510,,,,D,D,D,,-1.207164986,-0.518317537,-1.179733204,0.07662273,,C1,,,,,,,,,
Mp8g04650,Mp8g04650,Mp8g04650,,,,,,D,,-0.741694085,0.203976791,-1.462173084,0.234713461,,C1,,,,,,,,,
Mp2g04740,Mp2g04740,Mp2g04740,,,,D,,,D,-1.123134888,-0.511508343,0.047336349,-1.443105846,chr2.5003860.5003965,C6,Promoter,,down,,,-0.169672427,-1.510388868,0.622291761,-1.534093332
Mp1g26910,Mp1g26910,Mp1g26910,,,,,,D,,-0.962623125,1.164363986,-2.464855072,0.774314031,,C1,,,,,,,,,
Mp6g09230,Mp6g09230,Mp6g09230,,,,U,U,U,U,1.300856217,0.274973438,1.226343346,0.201628287,chr6.10392621.10394674,C3,Promoter,,up,,,0.997183791,0.992005441,0.519197822,0.788598162
Mp7g11760,Mp7g11760,Mp7g11760,,,,D,,,,-1.640862019,0.199595837,0.432678429,-0.290859184,,C6,,,,,,,,,
Mp7g11430,Mp7g11430,Mp7g11430,,,,U,,U,,1.807093542,-0.028150155,0.633937137,-0.195128492,chr7.12703139.12703474,C2,"Exon (Mp7g11430.1/Mp7g11430, exon 12 of 12)",,,up,,1.067312428,-0.56845622,1.815201715,-0.850429118
Mp2g11080,Mp2g11080,Mp2g11080,MpERF4,AP2/ERF,"transcription factor, AP2/ERF",D,,D,,-1.183955127,-0.233515747,-1.011058116,-0.494293175,,C1,,,,,,,,,
Mp6g21240,Mp6g21240,Mp6g21240,,,,,,,U,0.52267688,-0.152474818,-1.320052545,1.957457925,,C4,,,,,,,,,
