shared.name,interaction,source,target,MI,pvalue,weight,presence,source_TF,target_TF,presence_rna,presence_rna_revised
Mp2g00890 (interacts with) Mp3g02670,interacts with,Mp2g00890,Mp3g02670,0.894221185,0.000519722,0.054004743,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp5g15430,interacts with,Mp1g09420,Mp5g15430,1.002517906,4.77781991630177e-05,0.095126723,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp8g15160,interacts with,Mp2g00890,Mp8g15160,0.993627194,2.50863130268897e-08,0.053760801,,bHLH,NA,,
Mp1g09420 (interacts with) Mp3g20750,interacts with,Mp1g09420,Mp3g20750,1.081495577,0.049115235,0.092870226,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp5g05830,interacts with,Mp2g00890,Mp5g05830,0.992412549,0,0.053235298,source,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp1g21660,interacts with,Mp1g09420,Mp1g21660,1.052429771,4.10292818320279e-06,0.092755923,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp8g06360,interacts with,Mp2g00890,Mp8g06360,1.045828067,0,0.052830974,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp4g13730,interacts with,Mp1g09420,Mp4g13730,0.910512037,4.10292818320279e-06,0.092225594,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp1g09210,interacts with,Mp2g00890,Mp1g09210,1.062798952,0,0.052738262,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp3g21370,interacts with,Mp1g09420,Mp3g21370,0.987346837,0.000519722,0.092193004,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp2g19400,interacts with,Mp2g00890,Mp2g19400,1.028152552,0.000519722,0.052001439,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp2g06810,interacts with,Mp1g09420,Mp2g06810,0.866918075,4.10292818320279e-06,0.090910518,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp7g19240,interacts with,Mp2g00890,Mp7g19240,0.873082155,0,0.051769687,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp2g02090,interacts with,Mp1g09420,Mp2g02090,0.892754965,2.50863130268897e-08,0.090800639,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp4g01320,interacts with,Mp2g00890,Mp4g01320,1.063681498,0,0.050435506,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp2g14870,interacts with,Mp1g09420,Mp2g14870,1.04036171,1.2337530996831e-10,0.090672595,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp5g15290,interacts with,Mp2g00890,Mp5g15290,1.041315199,1.2337530996831e-10,0.050263783,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp6g01060,interacts with,Mp1g09420,Mp6g01060,0.975671015,2.50863130268897e-08,0.089752593,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp7g06000,interacts with,Mp2g00890,Mp7g06000,0.975405872,0.049115235,0.050147933,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp3g21990,interacts with,Mp1g09420,Mp3g21990,0.980595258,0.049115235,0.089458947,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp3g22780,interacts with,Mp2g00890,Mp3g22780,0.853737336,3.30563580508425e-07,0.05009559,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp7g00920,interacts with,Mp1g09420,Mp7g00920,1.124277109,0,0.088859788,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp4g15440,interacts with,Mp2g00890,Mp4g15440,0.871322907,0.049115235,0.049574398,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp5g21920,interacts with,Mp1g09420,Mp5g21920,1.012271641,4.77781991630177e-05,0.088569325,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp5g07500,interacts with,Mp2g00890,Mp5g07500,1.079582309,0,0.04843637,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp4g13480,interacts with,Mp1g09420,Mp4g13480,0.921599293,0,0.088392598,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp3g07470,interacts with,Mp2g00890,Mp3g07470,1.00981366,3.30563580508425e-07,0.048017782,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp8g17820,interacts with,Mp1g09420,Mp8g17820,0.930006681,0.049115235,0.087779589,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp8g17810,interacts with,Mp2g00890,Mp8g17810,0.957733233,0,0.04790214,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp5g21100,interacts with,Mp1g09420,Mp5g21100,0.9677499,0.049115235,0.087720794,source,MYB,NA,source,source
Mp2g00890 (interacts with) Mp2g12520,interacts with,Mp2g00890,Mp2g12520,1.032219448,2.50863130268897e-08,0.047771971,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp7g05750,interacts with,Mp1g09420,Mp7g05750,1.072909878,0,0.086470439,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp4g07970,interacts with,Mp2g00890,Mp4g07970,0.977082494,4.77781991630177e-05,0.047557289,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp1g25080,interacts with,Mp1g09420,Mp1g25080,1.060375303,0,0.08611072,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp2g18950,interacts with,Mp2g00890,Mp2g18950,1.067326739,0,0.047531144,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp2g08260,interacts with,Mp1g09420,Mp2g08260,1.044873101,0.00525517,0.085959584,RNA-seq,MYB,B3,source,source
Mp2g00890 (interacts with) Mp7g02470,interacts with,Mp2g00890,Mp7g02470,1.057857492,0,0.047292375,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp3g19350,interacts with,Mp1g09420,Mp3g19350,0.926489367,0.049115235,0.085199627,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp1g20810,interacts with,Mp2g00890,Mp1g20810,1.025721231,3.30563580508425e-07,0.047224606,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp1g22130,interacts with,Mp1g09420,Mp1g22130,0.865276028,0.000519722,0.084560064,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp1g12880,interacts with,Mp2g00890,Mp1g12880,0.866686835,1.80950454620188e-09,0.047096263,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp3g13640,interacts with,Mp1g09420,Mp3g13640,1.009298793,3.30563580508425e-07,0.084210314,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp1g28240,interacts with,Mp2g00890,Mp1g28240,0.842897628,4.10292818320279e-06,0.047066047,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp1g09290,interacts with,Mp1g09420,Mp1g09290,0.905058164,0.000519722,0.082448787,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp7g13830,interacts with,Mp2g00890,Mp7g13830,1.086331827,0,0.046710317,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp6g00790,interacts with,Mp1g09420,Mp6g00790,1.034370264,1.80950454620188e-09,0.081540166,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp1g17450,interacts with,Mp2g00890,Mp1g17450,0.909497818,0,0.046664896,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp5g06970,interacts with,Mp1g09420,Mp5g06970,1.010839638,0.049115235,0.080662386,source,MYB,AP2/ERF,source,source
Mp2g00890 (interacts with) Mp2g25170,interacts with,Mp2g00890,Mp2g25170,0.989970424,2.50863130268897e-08,0.046468135,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp1g28780,interacts with,Mp1g09420,Mp1g28780,0.978640961,4.10292818320279e-06,0.07376029,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp2g21710,interacts with,Mp2g00890,Mp2g21710,0.905541662,1.80950454620188e-09,0.046032114,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp4g16860,interacts with,Mp1g09420,Mp4g16860,0.834540377,0.00525517,0.073420497,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp5g15980,interacts with,Mp2g00890,Mp5g15980,0.901776341,1.80950454620188e-09,0.044468466,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp7g16830,interacts with,Mp1g09420,Mp7g16830,0.966225625,0.000519722,0.073199353,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp1g00990,interacts with,Mp2g00890,Mp1g00990,0.938306178,0,0.044375195,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp4g19700,interacts with,Mp1g09420,Mp4g19700,0.828387881,4.10292818320279e-06,0.071811847,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp3g16640,interacts with,Mp2g00890,Mp3g16640,1.01658915,4.77781991630177e-05,0.044162968,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp7g11260,interacts with,Mp1g09420,Mp7g11260,0.843672258,0.000519722,0.07141939,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp1g27560,interacts with,Mp2g00890,Mp1g27560,0.885532317,3.30563580508425e-07,0.044109184,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp7g01230,interacts with,Mp1g09420,Mp7g01230,0.997933442,3.30563580508425e-07,0.070192351,RNA-seq,MYB,NA,source,source
Mp1g09420 (interacts with) Mp7g10730,interacts with,Mp1g09420,Mp7g10730,0.895120095,0,0.069559018,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp6g18550,interacts with,Mp2g00890,Mp6g18550,0.999832995,0,0.042457374,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp3g14380,interacts with,Mp1g09420,Mp3g14380,0.918432774,4.77781991630177e-05,0.068583206,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp4g03890,interacts with,Mp2g00890,Mp4g03890,0.984142435,4.10292818320279e-06,0.042383879,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp2g08550,interacts with,Mp1g09420,Mp2g08550,0.990960451,0.000519722,0.068572199,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp1g27940,interacts with,Mp2g00890,Mp1g27940,0.890765118,3.30563580508425e-07,0.042256878,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp2g16700,interacts with,Mp1g09420,Mp2g16700,0.975075734,3.30563580508425e-07,0.065945355,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp5g22160,interacts with,Mp2g00890,Mp5g22160,1.024922478,0,0.042179283,source,bHLH,AP2/ERF,source,source
Mp1g09420 (interacts with) Mp3g03530,interacts with,Mp1g09420,Mp3g03530,0.991208459,0.00525517,0.065557682,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp8g15290,interacts with,Mp2g00890,Mp8g15290,0.925834188,4.10292818320279e-06,0.041825416,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp6g15460,interacts with,Mp1g09420,Mp6g15460,0.871333189,0.00525517,0.06543,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp5g03140,interacts with,Mp2g00890,Mp5g03140,0.88409508,0.000519722,0.040861988,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp6g17700,interacts with,Mp1g09420,Mp6g17700,0.919990803,0,0.065320404,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp7g17580,interacts with,Mp2g00890,Mp7g17580,1.063227766,3.30563580508425e-07,0.04019861,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp8g00350,interacts with,Mp1g09420,Mp8g00350,0.866794933,0.049115235,0.06440297,source,MYB,NA,source,source
Mp2g00890 (interacts with) Mp2g03250,interacts with,Mp2g00890,Mp2g03250,1.008806308,0.00525517,0.039716437,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp3g15770,interacts with,Mp1g09420,Mp3g15770,0.929156631,2.50863130268897e-08,0.06371828,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp7g19550,interacts with,Mp2g00890,Mp7g19550,0.918345721,0,0.038780115,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp6g06010,interacts with,Mp1g09420,Mp6g06010,0.923741102,4.10292818320279e-06,0.062021609,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp7g00970,interacts with,Mp2g00890,Mp7g00970,1.044273454,0,0.038741649,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp1g14720,interacts with,Mp1g09420,Mp1g14720,0.96527197,0.00525517,0.056034925,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp8g03650,interacts with,Mp2g00890,Mp8g03650,0.870872778,0.000519722,0.038323431,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp6g15680,interacts with,Mp1g09420,Mp6g15680,0.922018264,0.049115235,0.055057434,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp7g05830,interacts with,Mp2g00890,Mp7g05830,0.875369709,0,0.0381731,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp5g10690,interacts with,Mp1g09420,Mp5g10690,0.944783916,0,0.051328163,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp7g11000,interacts with,Mp2g00890,Mp7g11000,0.887929774,0,0.037914679,RNA-seq,bHLH,NA,source,source
Mp1g09420 (interacts with) Mp3g11090,interacts with,Mp1g09420,Mp3g11090,0.914026322,0.000519722,0.049892294,RNA-seq,MYB,NA,source,source
Mp2g00890 (interacts with) Mp8g04250,interacts with,Mp2g00890,Mp8g04250,0.9071197,0.049115235,0.037756694,RNA-seq,bHLH,NA,source,source
Mp4g00380 (interacts with) Mp2g07130,interacts with,Mp4g00380,Mp2g07130,0.968984707,0.00525517,0.089880926,RNA-seq,AP2/ERF,bHLH,target,target
Mp1g24140 (interacts with) Mp3g25200,interacts with,Mp1g24140,Mp3g25200,0.971751236,0,0.039572653,RNA-seq,HD,bHLH,target,target
Mp1g24140 (interacts with) Mp5g18820,interacts with,Mp1g24140,Mp5g18820,0.99656846,0.049115235,0.031238796,RNA-seq,HD,bHLH,target,target
Mp2g25660 (interacts with) Mp6g04830,interacts with,Mp2g25660,Mp6g04830,0.928849755,3.30563580508425e-07,0.074701786,RNA-seq,Trihelix,MYB,source_target,source_target
Mp3g19670 (interacts with) Mp1g08890,interacts with,Mp3g19670,Mp1g08890,0.967970303,4.10292818320279e-06,0.030835591,RNA-seq,BBX,WRKY,target,target
Mp2g22250 (interacts with) Mp4g00200,interacts with,Mp2g22250,Mp4g00200,1.03010666,0,0.041177619,RNA-seq,AP2-B3,WRKY,target,target
Mp2g22250 (interacts with) Mp6g02620,interacts with,Mp2g22250,Mp6g02620,0.999495939,0,0.039600511,RNA-seq,AP2-B3,NAC,target,target
Mp1g03950 (interacts with) Mp6g18480,interacts with,Mp1g03950,Mp6g18480,0.964782402,0.00525517,0.035037155,RNA-seq,GATA,bHLH,target,target
Mp2g25290 (interacts with) Mp2g00930,interacts with,Mp2g25290,Mp2g00930,0.925263635,0.000519722,0.052791764,RNA-seq,GeBP,bHLH,target,target
Mp2g25290 (interacts with) Mp4g00180,interacts with,Mp2g25290,Mp4g00180,0.873027509,4.77781991630177e-05,0.03406208,RNA-seq,GeBP,WRKY,target,target
Mp4g00200 (interacts with) Mp6g02620,interacts with,Mp4g00200,Mp6g02620,0.867385358,0.000519722,0.031477432,RNA-seq,WRKY,NAC,source_target,source_target
Mp4g15170 (interacts with) Mp2g07170,interacts with,Mp4g15170,Mp2g07170,0.962938196,0,0.077538896,RNA-seq,GARP,bZIP,target,target
Mp4g15170 (interacts with) Mp3g18590,interacts with,Mp4g15170,Mp3g18590,0.987095686,4.10292818320279e-06,0.056408616,RNA-seq,GARP,Trihelix,target,target
Mp8g06180 (interacts with) Mp8g11870,interacts with,Mp8g06180,Mp8g11870,0.945931567,0.049115235,0.0848372,RNA-seq,IDD-related,MYB,target,target
Mp6g18480 (interacts with) Mp5g18910,interacts with,Mp6g18480,Mp5g18910,0.927778164,0.049115235,0.047727019,RNA-seq,bHLH,bHLH,source_target,source_target
Mp1g18540 (interacts with) Mp6g18480,interacts with,Mp1g18540,Mp6g18480,1.026052086,0.00525517,0.034160497,RNA-seq,Dof,bHLH,target,target
Mp1g03100 (interacts with) Mp2g00510,interacts with,Mp1g03100,Mp2g00510,0.926856894,4.77781991630177e-05,0.053377273,RNA-seq,Trihelix,bHLH,source_target,source_target
Mp8g12000 (interacts with) Mp1g08890,interacts with,Mp8g12000,Mp1g08890,1.082388381,0,0.034039911,RNA-seq,MYB,WRKY,source_target,source_target
Mp1g13260 (interacts with) Mp4g01540,interacts with,Mp1g13260,Mp4g01540,1.005572031,0.00525517,0.048126378,RNA-seq,BZR/BES,bHLH,target,target
Mp1g13260 (interacts with) Mp6g03920,interacts with,Mp1g13260,Mp6g03920,1.082994197,0,0.038165266,RNA-seq,BZR/BES,bZIP,target,target
Mp1g13260 (interacts with) Mp3g23170,interacts with,Mp1g13260,Mp3g23170,1.028598688,4.77781991630177e-05,0.03789214,RNA-seq,BZR/BES,MYB,target,target
Mp1g13260 (interacts with) Mp2g02280,interacts with,Mp1g13260,Mp2g02280,1.036776195,0.049115235,0.030082392,RNA-seq,BZR/BES,Trihelix,target,target
Mpzg01410 (interacts with) Mp4g21790,interacts with,Mpzg01410,Mp4g21790,1.067138502,0,0.044599417,RNA-seq,bHLH,MYB,source_target,source_target
Mp8g08100 (interacts with) Mp5g11830,interacts with,Mp8g08100,Mp5g11830,1.00629506,1.2337530996831e-10,0.041103778,RNA-seq,Trihelix,MYB,source_target,source_target
Mp8g08100 (interacts with) Mp4g00180,interacts with,Mp8g08100,Mp4g00180,0.939811275,4.77781991630177e-05,0.039965096,RNA-seq,Trihelix,WRKY,source_target,source_target
Mpzg01410 (interacts with) Mp1g06180,interacts with,Mpzg01410,Mp1g06180,1.035473295,0.049115235,0.041672153,RNA-seq,bHLH,Trihelix,source_target,source_target
Mpzg01410 (interacts with) Mp6g03920,interacts with,Mpzg01410,Mp6g03920,1.03247963,0,0.039153377,RNA-seq,bHLH,bZIP,source_target,source_target
Mpzg01410 (interacts with) Mp1g08890,interacts with,Mpzg01410,Mp1g08890,1.030031314,0,0.032963851,RNA-seq,bHLH,WRKY,source_target,source_target
Mp2g03850 (interacts with) Mp7g06550,interacts with,Mp2g03850,Mp7g06550,1.027760945,0.00525517,0.043292814,RNA-seq,GRAS,WRKY,target,target
Mp2g00510 (interacts with) Mp1g03100,interacts with,Mp2g00510,Mp1g03100,0.931896878,0.00525517,0.039403494,RNA-seq,bHLH,Trihelix,source_target,source_target
Mp5g12480 (interacts with) Mp5g09710,interacts with,Mp5g12480,Mp5g09710,1.065919543,0,0.090088908,RNA-seq,AP2/ERF,bHLH,target,target
Mp2g03850 (interacts with) Mp6g02620,interacts with,Mp2g03850,Mp6g02620,1.005646834,0,0.03129602,RNA-seq,GRAS,NAC,target,target
Mp5g12480 (interacts with) Mp6g03920,interacts with,Mp5g12480,Mp6g03920,0.926367741,0.000519722,0.047559771,RNA-seq,AP2/ERF,bZIP,target,target
Mp8g16900 (interacts with) Mp1g08890,interacts with,Mp8g16900,Mp1g08890,1.037098892,4.10292818320279e-06,0.031536296,RNA-seq,GRF,WRKY,source_target,source_target
Mp8g16900 (interacts with) Mp1g06180,interacts with,Mp8g16900,Mp1g06180,1.030426695,1.80950454620188e-09,0.03051093,RNA-seq,GRF,Trihelix,source_target,source_target
Mp5g11830 (interacts with) Mp4g00180,interacts with,Mp5g11830,Mp4g00180,0.962298785,0,0.06788918,RNA-seq,MYB,WRKY,source_target,source_target
Mp1g08890 (interacts with) Mp8g12000,interacts with,Mp1g08890,Mp8g12000,1.072403726,0,0.042926287,RNA-seq,WRKY,MYB,source_target,source_target
Mp1g08890 (interacts with) Mp5g18820,interacts with,Mp1g08890,Mp5g18820,1.001495453,4.77781991630177e-05,0.03653901,source,WRKY,bHLH,source_target,source
Mp1g08890 (interacts with) Mpzg01410,interacts with,Mp1g08890,Mpzg01410,1.01958741,0,0.032400858,RNA-seq,WRKY,bHLH,source_target,source_target
Mp5g11830 (interacts with) Mp8g08100,interacts with,Mp5g11830,Mp8g08100,1.008603346,1.80950454620188e-09,0.046971067,RNA-seq,MYB,Trihelix,source_target,source_target
Mp5g11830 (interacts with) Mp2g00510,interacts with,Mp5g11830,Mp2g00510,0.867123747,0.049115235,0.045089488,RNA-seq,MYB,bHLH,source_target,source_target
Mp2g02230 (interacts with) Mp8g12000,interacts with,Mp2g02230,Mp8g12000,1.035375043,0,0.037763227,source,bZIP,MYB,source_target,source
Mp4g01540 (interacts with) Mp2g07170,interacts with,Mp4g01540,Mp2g07170,0.82848327,0.049115235,0.031854437,RNA-seq,bHLH,bZIP,source_target,source_target
Mp2g07720 (interacts with) Mp6g03920,interacts with,Mp2g07720,Mp6g03920,1.038768866,0.049115235,0.044246159,RNA-seq,NAC,bZIP,source_target,source_target
Mp6g04830 (interacts with) Mp2g25660,interacts with,Mp6g04830,Mp2g25660,0.953712695,2.50863130268897e-08,0.066278398,RNA-seq,MYB,Trihelix,source_target,source_target
Mp3g02320 (interacts with) Mp3g25200,interacts with,Mp3g02320,Mp3g25200,1.020483297,4.77781991630177e-05,0.036506418,RNA-seq,HD,bHLH,target,target
Mp1g11660 (interacts with) Mp2g02280,interacts with,Mp1g11660,Mp2g02280,1.057961486,0,0.047727524,RNA-seq,HD,Trihelix,target,target
Mp1g11660 (interacts with) Mp2g07720,interacts with,Mp1g11660,Mp2g07720,1.083997854,0,0.037555242,RNA-seq,HD,NAC,target,target
Mp1g11660 (interacts with) Mp5g09710,interacts with,Mp1g11660,Mp5g09710,0.934508156,4.10292818320279e-06,0.033833331,RNA-seq,HD,bHLH,target,target
Mp4g00180 (interacts with) Mp5g11830,interacts with,Mp4g00180,Mp5g11830,0.973332788,0,0.062938452,RNA-seq,WRKY,MYB,source_target,source_target
Mp4g00180 (interacts with) Mp2g00510,interacts with,Mp4g00180,Mp2g00510,0.920537275,4.10292818320279e-06,0.058995195,RNA-seq,WRKY,bHLH,source_target,source_target
Mp4g00180 (interacts with) Mp8g08100,interacts with,Mp4g00180,Mp8g08100,0.932514984,4.77781991630177e-05,0.047333382,RNA-seq,WRKY,Trihelix,source_target,source_target
Mp4g21220 (interacts with) Mp6g03920,interacts with,Mp4g21220,Mp6g03920,1.090551709,0,0.067324545,RNA-seq,GARP,bZIP,target,target
Mp4g21220 (interacts with) Mp2g07720,interacts with,Mp4g21220,Mp2g07720,1.043218177,0,0.064899088,RNA-seq,GARP,NAC,target,target
Mp1g09500 (interacts with) Mpzg01410,interacts with,Mp1g09500,Mpzg01410,1.00425008,0.00525517,0.033176848,RNA-seq,IDD-related,bHLH,target,target
Mp1g06180 (interacts with) Mp5g18820,interacts with,Mp1g06180,Mp5g18820,1.044971886,0.00525517,0.032530602,source,Trihelix,bHLH,source_target,source
Mp1g06180 (interacts with) Mp8g16900,interacts with,Mp1g06180,Mp8g16900,1.024827084,3.30563580508425e-07,0.03051096,RNA-seq,Trihelix,GRF,source_target,source_target
Mp2g02280 (interacts with) Mp2g07720,interacts with,Mp2g02280,Mp2g07720,1.102310336,0,0.056138056,RNA-seq,Trihelix,NAC,source_target,source_target
Mp2g02280 (interacts with) Mp6g03920,interacts with,Mp2g02280,Mp6g03920,1.078228948,1.2337530996831e-10,0.038719166,RNA-seq,Trihelix,bZIP,source_target,source_target
Mp1g20490 (interacts with) Mp1g03040,interacts with,Mp1g20490,Mp1g03040,1.039995459,0,0.078721795,RNA-seq,GRAS,Trihelix,target,target
Mp1g20490 (interacts with) Mp2g07720,interacts with,Mp1g20490,Mp2g07720,0.960282538,0.000519722,0.051300408,RNA-seq,GRAS,NAC,target,target
Mp1g20490 (interacts with) Mp2g02280,interacts with,Mp1g20490,Mp2g02280,0.99939576,0.000519722,0.031687309,RNA-seq,GRAS,Trihelix,target,target
