seqnames	start	end	width	strand	Peak	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	distanceToTSS (log10)
chr8	15510830	15511898	1069	*	tak1-hs-merge_peak_29580	Exon (Mp8g13840.1/Mp8g13840, exon 1 of 11)	9	15511313	15517394	6082	1	Mp8g13840	0	0
chr8	15516975	15517114	140	*	tak1-hs-merge_peak_29581	Exon (Mp8g13840.1/Mp8g13840, exon 11 of 11)	9	15519777	15523208	3432	1	Mp8g13850	-2663	-0.563836918664545
chr8	15517456	15520063	2608	*	tak1-hs-merge_peak_29582	Exon (Mp8g13850.1/Mp8g13850, exon 1 of 6)	9	15519777	15523208	3432	1	Mp8g13850	0	0
chr8	15523197	15525699	2503	*	tak1-hs-merge_peak_29583	Exon (Mp8g13850.1/Mp8g13850, exon 6 of 6)	9	15525987	15535054	9068	1	Mp8g13860	-288	-0.109915863023793
chr8	15535892	15536056	165	*	tak1-hs-merge_peak_29584	Distal Intergenic	9	15539817	15575965	36149	1	Mp8g13870	-3761	-0.677698181474511
chr8	15536448	15536583	136	*	tak1-hs-merge_peak_29585	Distal Intergenic	9	15539817	15575965	36149	1	Mp8g13870	-3234	-0.626750853683393
chr8	15539098	15539965	868	*	tak1-hs-merge_peak_29586	Exon (Mp8g13870.1/Mp8g13870, exon 1 of 64)	9	15539817	15575965	36149	1	Mp8g13870	0	0
chr8	15581330	15581685	356	*	tak1-hs-merge_peak_29587	Exon (Mp8g13880.1/Mp8g13880, exon 1 of 15)	9	15575966	15581590	5625	2	Mp8g13880	0	0
chr8	15589703	15590282	580	*	tak1-hs-merge_peak_29588	Distal Intergenic	9	15575966	15581590	5625	2	Mp8g13880	-8113	-0.959661370273495
chr8	15595661	15597202	1542	*	tak1-hs-merge_peak_29589	Exon (Mp8g13890.1/Mp8g13890, exon 2 of 2)	9	15594881	15601034	6154	2	Mp8g13890	3832	0.684126925613075
chr8	15597565	15598193	629	*	tak1-hs-merge_peak_29590	Intron (Mp8g13890.1/Mp8g13890, intron 1 of 1)	9	15594881	15601034	6154	2	Mp8g13890	2841	0.584444307165176
chr8	15606416	15607558	1143	*	tak1-hs-merge_peak_29591	Exon (Mp8g13920.1/Mp8g13920, exon 1 of 1)	9	15606577	15607978	1402	1	Mp8g13920	0	0
chr8	15614157	15614556	400	*	tak1-hs-merge_peak_29592	Exon (Mp8g13930.1/Mp8g13930, exon 3 of 7)	9	15610266	15615385	5120	2	Mp8g13930	829	0.262213705476417
chr8	15634702	15634956	255	*	tak1-hs-merge_peak_29593	Distal Intergenic	9	15638297	15641244	2948	2	Mp8g13940	6288	0.862608363964942
chr8	15636873	15637540	668	*	tak1-hs-merge_peak_29594	Distal Intergenic	9	15638297	15641244	2948	2	Mp8g13940	3704	0.672467313068082
chr8	15641226	15642396	1171	*	tak1-hs-merge_peak_29595	Exon (Mp8g13950.1/Mp8g13950, exon 1 of 2)	9	15638297	15641244	2948	2	Mp8g13940	0	0
chr8	15643242	15643788	547	*	tak1-hs-merge_peak_29596	Distal Intergenic	9	15641607	15642453	847	1	Mp8g13950	1635	0.420780619548565
chr8	15644040	15644302	263	*	tak1-hs-merge_peak_29597	Distal Intergenic	9	15641607	15642453	847	1	Mp8g13950	2433	0.53567380342575
chr8	15644433	15645611	1179	*	tak1-hs-merge_peak_29598	Distal Intergenic	9	15641607	15642453	847	1	Mp8g13950	2826	0.582744965691277
chr8	15646590	15647187	598	*	tak1-hs-merge_peak_29599	Distal Intergenic	9	15641607	15642453	847	1	Mp8g13950	4983	0.776919002842046
chr8	15648650	15649379	730	*	tak1-hs-merge_peak_29600	Distal Intergenic	9	15641607	15642453	847	1	Mp8g13950	7043	0.905418068702542
chr8	15653732	15654352	621	*	tak1-hs-merge_peak_29601	Distal Intergenic	9	15641607	15642453	847	1	Mp8g13950	12125	1.11809931207799
chr8	15655075	15655231	157	*	tak1-hs-merge_peak_29602	Distal Intergenic	9	15641607	15642453	847	1	Mp8g13950	13468	1.16040850008958
chr8	15655362	15656066	705	*	tak1-hs-merge_peak_29603	Distal Intergenic	9	15641607	15642453	847	1	Mp8g13950	13755	1.16893921383598
chr8	15658788	15659778	991	*	tak1-hs-merge_peak_29604	Distal Intergenic	9	15671923	15676899	4977	1	Mp8g13960	-12145	-1.11876059044238
chr8	15670620	15671452	833	*	tak1-hs-merge_peak_29605	Promoter	9	15671923	15676899	4977	1	Mp8g13960	-471	-0.16761267272753
chr8	15671573	15672503	931	*	tak1-hs-merge_peak_29606	Exon (Mp8g13960.1/Mp8g13960, exon 1 of 8)	9	15671923	15676899	4977	1	Mp8g13960	0	0
chr8	15677121	15677334	214	*	tak1-hs-merge_peak_29607	Downstream (<=300bp)	9	15679001	15679075	75	1	Mp8g13965a	-1667	-0.426023015689876
chr8	15682169	15683168	1000	*	tak1-hs-merge_peak_29608	Exon (Mp8g13970.1/Mp8g13970, exon 1 of 1)	9	15682401	15685388	2988	1	Mp8g13970	0	0
chr8	15688039	15689005	967	*	tak1-hs-merge_peak_29609	Exon (Mp8g13980.1/Mp8g13980, exon 2 of 2)	9	15686880	15689933	3054	2	Mp8g13980	928	0.285107029566812
chr8	15704700	15706457	1758	*	tak1-hs-merge_peak_29610	Promoter	9	15701298	15704526	3229	2	Mp8g14000	-174	-0.0696680969115956
chr8	15716413	15716874	462	*	tak1-hs-merge_peak_29611	Exon (Mp8g14010.1/Mp8g14010, exon 1 of 23)	9	15707235	15717120	9886	2	Mp8g14010	246	0.0955180423231508
chr8	15738808	15739259	452	*	tak1-hs-merge_peak_29612	Distal Intergenic	9	15741452	15745181	3730	1	Mp8g14020	-2193	-0.504198918539445
chr8	15740092	15740913	822	*	tak1-hs-merge_peak_29613	Promoter	9	15741452	15745181	3730	1	Mp8g14020	-539	-0.187238619831479
chr8	15741139	15741611	473	*	tak1-hs-merge_peak_29614	Exon (Mp8g14020.1/Mp8g14020, exon 1 of 1)	9	15741452	15745181	3730	1	Mp8g14020	0	0
chr8	15746350	15746867	518	*	tak1-hs-merge_peak_29615	Exon (Mp8g14030.1/Mp8g14030, exon 1 of 8)	9	15746840	15751126	4287	1	Mp8g14030	0	0
chr8	15750929	15751055	127	*	tak1-hs-merge_peak_29616	Exon (Mp8g14030.1/Mp8g14030, exon 8 of 8)	9	15754375	15756039	1665	1	Mp8g14040	-3320	-0.635483746814912
chr8	15754244	15754420	177	*	tak1-hs-merge_peak_29617	Exon (Mp8g14040.1/Mp8g14040, exon 1 of 1)	9	15754375	15756039	1665	1	Mp8g14040	0	0
chr8	15757802	15758078	277	*	tak1-hs-merge_peak_29618	Exon (Mp8g14050.1/Mp8g14050, exon 1 of 1)	9	15756806	15757939	1134	2	Mp8g14050	0	0
chr8	15766553	15766704	152	*	tak1-hs-merge_peak_29619	Exon (Mp8g14060.1/Mp8g14060, exon 1 of 12)	9	15761853	15766658	4806	2	Mp8g14060	0	0
chr8	15781613	15782094	482	*	tak1-hs-merge_peak_29620	Distal Intergenic	9	15775344	15775864	521	1	Mp8g14080	6269	0.861474668857169
chr8	15800793	15801004	212	*	tak1-hs-merge_peak_29621	Distal Intergenic	9	15809193	15815095	5903	2	Mp8g14110	14091	1.17871801910577
chr8	15806695	15806900	206	*	tak1-hs-merge_peak_29622	Distal Intergenic	9	15809193	15815095	5903	2	Mp8g14110	8195	0.963551733574096
chr8	15807823	15809576	1754	*	tak1-hs-merge_peak_29623	Exon (Mp8g14110.1/Mp8g14110, exon 6 of 6)	9	15809193	15815095	5903	2	Mp8g14110	5519	0.814180981040187
chr8	15812580	15813214	635	*	tak1-hs-merge_peak_29624	Exon (Mp8g14110.1/Mp8g14110, exon 2 of 6)	9	15809193	15815095	5903	2	Mp8g14110	1881	0.459543258280413
chr8	15814377	15815306	930	*	tak1-hs-merge_peak_29625	Exon (Mp8g14110.1/Mp8g14110, exon 1 of 6)	9	15809193	15815095	5903	2	Mp8g14110	0	0
chr8	15817926	15818833	908	*	tak1-hs-merge_peak_29626	Distal Intergenic	9	15809193	15815095	5903	2	Mp8g14110	-2831	-0.583312151983078
chr8	15840020	15840335	316	*	tak1-hs-merge_peak_29627	Exon (Mp8g14120.1/Mp8g14120, exon 1 of 4)	9	15835832	15840188	4357	2	Mp8g14120	0	0
chr8	15849196	15849462	267	*	tak1-hs-merge_peak_29628	Distal Intergenic	9	15850989	15858307	7319	1	Mp8g14130	-1527	-0.402605241919915
chr8	15849964	15850334	371	*	tak1-hs-merge_peak_29629	Promoter	9	15850989	15858307	7319	1	Mp8g14130	-655	-0.218797998111738
chr8	15850840	15851079	240	*	tak1-hs-merge_peak_29630	Exon (Mp8g14130.1/Mp8g14130, exon 1 of 13)	9	15850989	15858307	7319	1	Mp8g14130	0	0
chr8	15858856	15859298	443	*	tak1-hs-merge_peak_29631	Exon (Mp8g14140.1/Mp8g14140, exon 1 of 9)	9	15858970	15865016	6047	1	Mp8g14140	0	0
chr8	15874373	15874923	551	*	tak1-hs-merge_peak_29632	Exon (Mp8g14150.1/Mp8g14150, exon 1 of 3)	9	15871459	15874834	3376	2	Mp8g14150	0	0
chr8	15875165	15875617	453	*	tak1-hs-merge_peak_29633	Promoter	9	15871459	15874834	3376	2	Mp8g14150	-331	-0.124178055474675
chr8	15877007	15877990	984	*	tak1-hs-merge_peak_29634	Distal Intergenic	9	15871459	15874834	3376	2	Mp8g14150	-2173	-0.501470072100412
chr8	15898188	15898627	440	*	tak1-hs-merge_peak_29635	Exon (Mp8g14170.1/Mp8g14170, exon 1 of 3)	9	15896772	15898398	1627	2	Mp8g14170	0	0
chr8	15904086	15904871	786	*	tak1-hs-merge_peak_29636	Exon (Mp8g14180.1/Mp8g14180, exon 1 of 6)	9	15900397	15904616	4220	2	Mp8g14180	0	0
chr8	15905917	15906041	125	*	tak1-hs-merge_peak_29637	Promoter	9	15900397	15904616	4220	2	Mp8g14180	-1301	-0.361916618668643
chr8	15910023	15910322	300	*	tak1-hs-merge_peak_29638	Distal Intergenic	9	15913503	15914912	1410	1	Mp8g14190	-3181	-0.621280167550415
chr8	15912649	15913044	396	*	tak1-hs-merge_peak_29639	Promoter	9	15913503	15914912	1410	1	Mp8g14190	-459	-0.164055291893452
chr8	15913390	15913724	335	*	tak1-hs-merge_peak_29640	Exon (Mp8g14190.1/Mp8g14190, exon 1 of 1)	9	15913503	15914912	1410	1	Mp8g14190	0	0
chr8	15928488	15929052	565	*	tak1-hs-merge_peak_29641	Exon (Mp8g14220.1/Mp8g14220, exon 1 of 5)	9	15923672	15928628	4957	2	Mp8g14210	0	0
chr8	15937691	15939741	2051	*	tak1-hs-merge_peak_29642	Exon (Mp8g14270.1/Mp8g14270, exon 1 of 1)	9	15938815	15941631	2817	1	Mp8g14270	0	0
chr8	15943142	15943579	438	*	tak1-hs-merge_peak_29643	Distal Intergenic	9	15938815	15941631	2817	1	Mp8g14270	4327	0.72648269678483
chr8	15946731	15947808	1078	*	tak1-hs-merge_peak_29644	Distal Intergenic	9	15948256	15952470	4215	2	Mp8g14280	4662	0.752969865029084
chr8	15955728	15955919	192	*	tak1-hs-merge_peak_29645	Exon (Mp8g14290.1/Mp8g14290, exon 1 of 2)	9	15955835	15958557	2723	1	Mp8g14290	0	0
chr8	15959159	15959475	317	*	tak1-hs-merge_peak_29646	Exon (Mp8g14300.1/Mp8g14300, exon 1 of 2)	9	15959333	15960622	1290	1	Mp8g14300	0	0
chr8	15961047	15961616	570	*	tak1-hs-merge_peak_29647	Distal Intergenic	9	15959333	15960622	1290	1	Mp8g14300	1714	0.433609843323718
chr8	15966676	15968554	1879	*	tak1-hs-merge_peak_29648	Distal Intergenic	9	15959333	15960622	1290	1	Mp8g14300	7343	0.921322243583822
chr8	15974710	15975583	874	*	tak1-hs-merge_peak_29649	Distal Intergenic	9	15987431	15993410	5980	1	Mp8g14310	-11848	-1.10883552793461
chr8	15976225	15977817	1593	*	tak1-hs-merge_peak_29650	Distal Intergenic	9	15987431	15993410	5980	1	Mp8g14310	-9614	-1.02587908329337
chr8	15981660	15982140	481	*	tak1-hs-merge_peak_29651	Distal Intergenic	9	15987431	15993410	5980	1	Mp8g14310	-5291	-0.798719685185006
chr8	15985751	15987881	2131	*	tak1-hs-merge_peak_29652	Exon (Mp8g14310.1/Mp8g14310, exon 1 of 4)	9	15987431	15993410	5980	1	Mp8g14310	0	0
chr8	15993530	15995437	1908	*	tak1-hs-merge_peak_29653	Downstream (<=300bp)	9	15987431	15993410	5980	1	Mp8g14310	6099	0.851197176174161
chr8	15996324	15997921	1598	*	tak1-hs-merge_peak_29654	Exon (Mp8g14320.1/Mp8g14320, exon 2 of 6)	9	15996395	16005307	8913	2	Mp8g14320	7386	0.923554858067549
chr8	16018677	16019259	583	*	tak1-hs-merge_peak_29655	Exon (Mp8g14330.1/Mp8g14330, exon 1 of 14)	9	16011974	16018736	6763	2	Mp8g14330	0	0
chr8	16020299	16020971	673	*	tak1-hs-merge_peak_29656	Distal Intergenic	9	16011974	16018736	6763	2	Mp8g14330	-1563	-0.408748606184244
chr8	16025412	16025711	300	*	tak1-hs-merge_peak_29657	Exon (Mp8g14340.1/Mp8g14340, exon 1 of 4)	9	16021914	16025540	3627	2	Mp8g14340	0	0
chr8	16029450	16029661	212	*	tak1-hs-merge_peak_29658	Exon (Mp8g14350.1/Mp8g14350, exon 1 of 1)	9	16028222	16029520	1299	2	Mp8g14350	0	0
chr8	16032750	16033693	944	*	tak1-hs-merge_peak_29659	Exon (Mp8g14360.1/Mp8g14360, exon 1 of 1)	9	16030911	16033279	2369	2	Mp8g14360	0	0
chr8	16040758	16040953	196	*	tak1-hs-merge_peak_29660	Exon (Mp8g14370.1/Mp8g14370, exon 1 of 5)	9	16037466	16040936	3471	2	Mp8g14370	0	0
chr8	16041902	16042330	429	*	tak1-hs-merge_peak_29661	Exon (Mp8g14380.1/Mp8g14380, exon 1 of 4)	9	16042188	16045156	2969	1	Mp8g14380	0	0
chr8	16053559	16053749	191	*	tak1-hs-merge_peak_29662	Distal Intergenic	9	16056871	16065601	8731	1	Mp8g14410	-3122	-0.615107987443194
chr8	16055583	16056137	555	*	tak1-hs-merge_peak_29663	Promoter	9	16056871	16065601	8731	1	Mp8g14410	-734	-0.239049093140191
chr8	16056371	16057230	860	*	tak1-hs-merge_peak_29664	Exon (Mp8g14410.1/Mp8g14410, exon 1 of 21)	9	16056871	16065601	8731	1	Mp8g14410	0	0
chr8	16093533	16094332	800	*	tak1-hs-merge_peak_29665	Exon (Mp8g14420.1/Mp8g14420, exon 1 of 16)	9	16094143	16105908	11766	1	Mp8g14420	0	0
chr8	16110253	16110527	275	*	tak1-hs-merge_peak_29666	Exon (Mp8g14430.1/Mp8g14430, exon 1 of 9)	9	16110425	16115180	4756	1	Mp8g14430	0	0
chr8	16115910	16116752	843	*	tak1-hs-merge_peak_29667	Distal Intergenic	9	16118654	16124841	6188	1	Mp8g14440	-1902	-0.462697408101717
chr8	16118062	16118814	753	*	tak1-hs-merge_peak_29668	Exon (Mp8g14440.1/Mp8g14440, exon 1 of 15)	9	16118654	16124841	6188	1	Mp8g14440	0	0
chr8	16126471	16126961	491	*	tak1-hs-merge_peak_29669	Exon (Mp8g14460.1/Mp8g14460, exon 1 of 2)	9	16126711	16127773	1063	1	Mp8g14460	0	0
chr8	16127985	16128427	443	*	tak1-hs-merge_peak_29670	Exon (Mp8g14470.1/Mp8g14470, exon 1 of 2)	9	16127980	16128698	719	1	Mp8g14470	5	0.00216606175650763
chr8	16133803	16134099	297	*	tak1-hs-merge_peak_29671	Distal Intergenic	9	16128372	16128444	73	2	Mp8g14475a	-5359	-0.803388824983614
chr8	16135183	16135592	410	*	tak1-hs-merge_peak_29672	Distal Intergenic	9	16139681	16145713	6033	1	Mp8g14480	-4089	-0.706632450873295
chr8	16135953	16137405	1453	*	tak1-hs-merge_peak_29673	Distal Intergenic	9	16139681	16145713	6033	1	Mp8g14480	-2276	-0.515343893088381
chr8	16139218	16139421	204	*	tak1-hs-merge_peak_29674	Promoter	9	16139681	16145713	6033	1	Mp8g14480	-260	-0.100370545117563
chr8	16158327	16158605	279	*	tak1-hs-merge_peak_29675	Exon (Mp8g14490.1/Mp8g14490, exon 1 of 9)	9	16154363	16158604	4242	2	Mp8g14490	0	0
chr8	16278430	16278581	152	*	tak1-hs-merge_peak_29676	Distal Intergenic	9	16281531	16287576	6046	1	Mp8g14575	-2950	-0.59659709562646
chr8	16279022	16279411	390	*	tak1-hs-merge_peak_29677	Distal Intergenic	9	16281531	16287576	6046	1	Mp8g14575	-2120	-0.494154594018443
chr8	16365138	16365267	130	*	tak1-hs-merge_peak_29678	Distal Intergenic	9	16357502	16363294	5793	1	Mp8g14605	7636	0.936312633662193
chr8	16373157	16373736	580	*	tak1-hs-merge_peak_29679	Exon (Mp8g14610.1/Mp8g14610, exon 1 of 14)	9	16368085	16373389	5305	2	Mp8g14610	0	0
chr8	16374025	16374346	322	*	tak1-hs-merge_peak_29680	Promoter	9	16368085	16373389	5305	2	Mp8g14610	-636	-0.213783299335304
chr8	16375375	16375724	350	*	tak1-hs-merge_peak_29681	Distal Intergenic	9	16368085	16373389	5305	2	Mp8g14610	-1986	-0.475089803389007
chr8	16383438	16384699	1262	*	tak1-hs-merge_peak_29682	Exon (Mp8g14620.1/Mp8g14620, exon 1 of 1)	9	16377548	16383717	6170	2	Mp8g14620	0	0
chr8	16394842	16395928	1087	*	tak1-hs-merge_peak_29683	Exon (Mp8g14630.1/Mp8g14630, exon 1 of 10)	9	16395827	16399808	3982	1	Mp8g14630	0	0
chr8	16400432	16400619	188	*	tak1-hs-merge_peak_29684	Distal Intergenic	9	16395827	16399808	3982	1	Mp8g14630	4605	0.748575616930992
chr8	16401272	16401493	222	*	tak1-hs-merge_peak_29685	Exon (Mp8g14640.2/Mp8g14640, exon 7 of 7)	9	16395827	16399808	3982	1	Mp8g14630	5445	0.809222921689422
chr8	16407145	16408739	1595	*	tak1-hs-merge_peak_29686	Promoter	9	16401300	16407091	5792	2	Mp8g14640	-54	-0.0228406108765278
chr8	16410301	16410853	553	*	tak1-hs-merge_peak_29687	Distal Intergenic	9	16401300	16407091	5792	2	Mp8g14640	-3210	-0.624282095835668
chr8	16414787	16416222	1436	*	tak1-hs-merge_peak_29688	Distal Intergenic	9	16419280	16419351	72	1	Mp8g14645a	-3058	-0.608312042697327
chr8	16419105	16419683	579	*	tak1-hs-merge_peak_29689	Exon (Mp8g14645a.1/Mp8g14645a, exon 1 of 1)	9	16419280	16419351	72	1	Mp8g14645a	0	0
chr8	16426740	16427975	1236	*	tak1-hs-merge_peak_29690	Distal Intergenic	9	16428136	16434980	6845	2	Mp8g14650	7005	0.903361336255318
chr8	16428834	16429435	602	*	tak1-hs-merge_peak_29691	Exon (Mp8g14650.1/Mp8g14650, exon 5 of 5)	9	16428136	16434980	6845	2	Mp8g14650	5545	0.815909650886775
chr8	16434311	16435681	1371	*	tak1-hs-merge_peak_29692	Exon (Mp8g14650.1/Mp8g14650, exon 1 of 5)	9	16428136	16434980	6845	2	Mp8g14650	0	0
chr8	16436208	16436413	206	*	tak1-hs-merge_peak_29693	Promoter	9	16428136	16434980	6845	2	Mp8g14650	-1228	-0.347915186501691
chr8	16436637	16436813	177	*	tak1-hs-merge_peak_29694	Distal Intergenic	9	16428136	16434980	6845	2	Mp8g14650	-1657	-0.424391554410278
chr8	16436936	16437990	1055	*	tak1-hs-merge_peak_29695	Exon (Mp8g14660.1/Mp8g14660, exon 20 of 20)	9	16428136	16434980	6845	2	Mp8g14650	-1956	-0.470704429722788
chr8	16446630	16447911	1282	*	tak1-hs-merge_peak_29696	Exon (Mp8g14660.1/Mp8g14660, exon 1 of 20)	9	16437648	16446864	9217	2	Mp8g14660	0	0
chr8	16451497	16452073	577	*	tak1-hs-merge_peak_29697	Exon (Mp8g14670.1/Mp8g14670, exon 1 of 5)	9	16447837	16451836	4000	2	Mp8g14670	0	0
chr8	16453068	16453281	214	*	tak1-hs-merge_peak_29698	Promoter	9	16447837	16451836	4000	2	Mp8g14670	-1232	-0.348694190265541
chr8	16470313	16470927	615	*	tak1-hs-merge_peak_29699	Exon (Mp8g14680.1/Mp8g14680, exon 1 of 5)	9	16465892	16470786	4895	2	Mp8g14680	0	0
chr8	16472537	16473525	989	*	tak1-hs-merge_peak_29700	Promoter	9	16470815	16472074	1260	2	Mp8g14690	-463	-0.165244326125311
chr8	16481129	16481764	636	*	tak1-hs-merge_peak_29701	Exon (Mp8g14720.1/Mp8g14720, exon 1 of 1)	9	16479021	16481277	2257	2	Mp8g14700	0	0
chr8	16489527	16489970	444	*	tak1-hs-merge_peak_29702	Exon (Mp8g14730.1/Mp8g14730, exon 1 of 9)	9	16484819	16489802	4984	2	Mp8g14730	0	0
chr8	16498254	16498728	475	*	tak1-hs-merge_peak_29703	Promoter	9	16499536	16504756	5221	1	Mp8g14740	-808	-0.257198426139345
chr8	16506086	16506208	123	*	tak1-hs-merge_peak_29704	Exon (Mp8g14750.1/Mp8g14750, exon 1 of 1)	9	16504757	16507179	2423	2	Mp8g14750	971	0.294686624279443
chr8	16506564	16507135	572	*	tak1-hs-merge_peak_29705	Exon (Mp8g14750.1/Mp8g14750, exon 1 of 1)	9	16504757	16507179	2423	2	Mp8g14750	44	0.0187004986662434
chr8	16511983	16512242	260	*	tak1-hs-merge_peak_29706	Downstream (<=300bp)	9	16507180	16511937	4758	1	Mp8g14760	4803	0.76365257056453
chr8	16518605	16519093	489	*	tak1-hs-merge_peak_29707	Distal Intergenic	9	16521378	16522047	670	1	Mp8g14770	-2285	-0.5165353738958
chr8	16519754	16520144	391	*	tak1-hs-merge_peak_29708	Promoter	9	16521378	16522047	670	1	Mp8g14770	-1234	-0.34908316877959
chr8	16524507	16524835	329	*	tak1-hs-merge_peak_29709	Exon (Mp8g14780.1/Mp8g14780, exon 1 of 1)	9	16522065	16525506	3442	2	Mp8g14780	671	0.222976449893391
chr8	16534663	16534898	236	*	tak1-hs-merge_peak_29710	Distal Intergenic	9	16522065	16525506	3442	2	Mp8g14780	-9157	-1.00676545245199
chr8	16535031	16535236	206	*	tak1-hs-merge_peak_29711	Distal Intergenic	9	16522065	16525506	3442	2	Mp8g14780	-9525	-1.02222210450771
chr8	16540888	16541154	267	*	tak1-hs-merge_peak_29712	Distal Intergenic	9	16545547	16546182	636	1	Mp8g14790	-4393	-0.731830420288162
chr8	16541424	16541920	497	*	tak1-hs-merge_peak_29713	Distal Intergenic	9	16545547	16546182	636	1	Mp8g14790	-3627	-0.665299499499897
chr8	16542804	16542988	185	*	tak1-hs-merge_peak_29714	Distal Intergenic	9	16545547	16546182	636	1	Mp8g14790	-2559	-0.551327988003846
chr8	16543944	16544601	658	*	tak1-hs-merge_peak_29715	Promoter	9	16545547	16546182	636	1	Mp8g14790	-946	-0.289142835932333
chr8	16545075	16546035	961	*	tak1-hs-merge_peak_29716	Exon (Mp8g14790.1/Mp8g14790, exon 1 of 1)	9	16545547	16546182	636	1	Mp8g14790	0	0
chr8	16552065	16552434	370	*	tak1-hs-merge_peak_29717	Distal Intergenic	9	16546468	16550809	4342	1	Mp8g14800	5597	0.819346484080453
chr8	16558719	16558963	245	*	tak1-hs-merge_peak_29718	Distal Intergenic	9	16562745	16565318	2574	2	Mp8g14810	6355	0.866582677063549
chr8	16565286	16565978	693	*	tak1-hs-merge_peak_29719	Exon (Mp8g14810.1/Mp8g14810, exon 1 of 2)	9	16562745	16565318	2574	2	Mp8g14810	0	0
chr8	16566133	16566266	134	*	tak1-hs-merge_peak_29720	Promoter	9	16562745	16565318	2574	2	Mp8g14810	-815	-0.258876629372131
chr8	16580313	16582502	2190	*	tak1-hs-merge_peak_29721	Exon (Mp8g14820.1/Mp8g14820, exon 1 of 1)	9	16577914	16580845	2932	2	Mp8g14820	0	0
chr8	16588996	16589435	440	*	tak1-hs-merge_peak_29722	Distal Intergenic	9	16592093	16594668	2576	2	Mp8g14830	5233	0.794697126891999
chr8	16589616	16589966	351	*	tak1-hs-merge_peak_29723	Distal Intergenic	9	16592093	16594668	2576	2	Mp8g14830	4702	0.756027212973441
chr8	16594593	16595108	516	*	tak1-hs-merge_peak_29724	Exon (Mp8g14830.1/Mp8g14830, exon 1 of 2)	9	16592093	16594668	2576	2	Mp8g14830	0	0
chr8	16595329	16596327	999	*	tak1-hs-merge_peak_29725	Promoter	9	16592093	16594668	2576	2	Mp8g14830	-661	-0.220369632451394
chr8	16597707	16597861	155	*	tak1-hs-merge_peak_29726	Distal Intergenic	9	16600862	16611780	10919	1	Mp8g14840	-3001	-0.602168551378997
chr8	16600820	16601424	605	*	tak1-hs-merge_peak_29727	Exon (Mp8g14840.1/Mp8g14840, exon 1 of 17)	9	16600862	16611780	10919	1	Mp8g14840	0	0
chr8	16614731	16614934	204	*	tak1-hs-merge_peak_29728	Exon (Mp8g14850.1/Mp8g14850, exon 1 of 3)	9	16614782	16624115	9334	1	Mp8g14850	0	0
chr8	16623617	16624557	941	*	tak1-hs-merge_peak_29729	Exon (Mp8g14850.1/Mp8g14850, exon 3 of 3)	9	16625151	16626464	1314	2	Mp8g14860	1907	0.463445031770428
chr8	16626354	16627494	1141	*	tak1-hs-merge_peak_29730	Exon (Mp8g14860.1/Mp8g14860, exon 1 of 2)	9	16625151	16626464	1314	2	Mp8g14860	0	0
chr8	16629027	16629733	707	*	tak1-hs-merge_peak_29731	Distal Intergenic	9	16625151	16626464	1314	2	Mp8g14860	-2563	-0.551815822351016
chr8	16630075	16630781	707	*	tak1-hs-merge_peak_29732	Distal Intergenic	9	16625151	16626464	1314	2	Mp8g14860	-3611	-0.663795122219408
chr8	16632068	16632415	348	*	tak1-hs-merge_peak_29733	Distal Intergenic	9	16635795	16644587	8793	1	Mp8g14870	-3380	-0.6414741105041
chr8	16632701	16632943	243	*	tak1-hs-merge_peak_29734	Distal Intergenic	9	16635795	16644587	8793	1	Mp8g14870	-2852	-0.585686278452497
chr8	16634162	16634343	182	*	tak1-hs-merge_peak_29735	Promoter	9	16635795	16644587	8793	1	Mp8g14870	-1452	-0.389520465846377
chr8	16635553	16636938	1386	*	tak1-hs-merge_peak_29736	Exon (Mp8g14870.1/Mp8g14870, exon 1 of 6)	9	16635795	16644587	8793	1	Mp8g14870	0	0
chr8	16643532	16643680	149	*	tak1-hs-merge_peak_29737	Exon (Mp8g14870.1/Mp8g14870, exon 6 of 6)	9	16635795	16644587	8793	1	Mp8g14870	7737	0.941362335711761
chr8	16644507	16646603	2097	*	tak1-hs-merge_peak_29738	Exon (Mp8g14870.1/Mp8g14870, exon 6 of 6)	9	16635795	16644587	8793	1	Mp8g14870	8712	0.987308673731182
chr8	16646755	16647501	747	*	tak1-hs-merge_peak_29739	Distal Intergenic	9	16635795	16644587	8793	1	Mp8g14870	10960	1.07773117965239
chr8	16647985	16648795	811	*	tak1-hs-merge_peak_29740	Distal Intergenic	9	16635795	16644587	8793	1	Mp8g14870	12190	1.12024479554637
chr8	16649858	16650041	184	*	tak1-hs-merge_peak_29741	Distal Intergenic	9	16635795	16644587	8793	1	Mp8g14870	14063	1.17791147609401
chr8	16671611	16672609	999	*	tak1-hs-merge_peak_29742	Exon (Mp8g14880.1/Mp8g14880, exon 1 of 13)	9	16657349	16672014	14666	2	Mp8g14880	0	0
