site1_chrom	site1_start	site1_end	site1_name	site1_score	site1_strand	site2_chrom	site2_start	site2_end	site2_name	site2_score	site2_strand	site_distance	site_orientation	feature	feat_strand	feat_start	feat_end	query_name	distance	feat_anchor	feat_ovl_peak	peak_ovl_feat	relative_location	transcript_id	gene_id	site1_TF	site2_TF
5	2875232	2875240	C1_E2FDP_1	2.39063	-	5	2875292	2875298	C3_Trihelix_28	2.3805	-	52	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	2875251	2875259	C1_E2FDP_1	2.48027	+	5	2875292	2875298	C3_Trihelix_28	2.3805	-	33	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	2875286	2875294	C1_E2FDP_1	2.58208	-	5	2875369	2875375	C3_Trihelix_28	3.04098	-	75	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	2875286	2875294	C1_E2FDP_1	2.58208	-	5	2875391	2875397	C3_Trihelix_28	2.70697	-	97	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	2875308	2875316	C1_E2FDP_1	2.33318	-	5	2875369	2875375	C3_Trihelix_28	3.04098	-	53	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	2875308	2875316	C1_E2FDP_1	2.33318	-	5	2875391	2875397	C3_Trihelix_28	2.70697	-	75	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	2875328	2875336	C1_E2FDP_1	2.69457	+	5	2875369	2875375	C3_Trihelix_28	3.04098	-	33	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	2875328	2875336	C1_E2FDP_1	2.69457	+	5	2875391	2875397	C3_Trihelix_28	2.70697	-	55	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	2875363	2875371	C1_E2FDP_1	3.13641	-	5	2875391	2875397	C3_Trihelix_28	2.70697	-	20	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	2875405	2875413	C1_E2FDP_1	2.68649	+	5	2875504	2875510	C3_Trihelix_28	2.46411	-	91	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	2875461	2875469	C1_E2FDP_1	2.08857	+	5	2875504	2875510	C3_Trihelix_28	2.46411	-	35	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	2875604	2875612	C1_E2FDP_1	2.10329	+	5	2875704	2875710	C3_Trihelix_28	1.4092	-	92	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	2875658	2875666	C1_E2FDP_1	1.41034	-	5	2875704	2875710	C3_Trihelix_28	1.4092	-	38	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	2875676	2875684	C1_E2FDP_1	1.41034	-	5	2875704	2875710	C3_Trihelix_28	1.4092	-	20	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145304	65145312	C1_E2FDP_1	2.49924	+	5	65145387	65145393	C3_Trihelix_28	1.79358	+	75	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145326	65145334	C1_E2FDP_1	2.22601	+	5	65145387	65145393	C3_Trihelix_28	1.79358	+	53	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145340	65145348	C1_E2FDP_1	2.22601	-	5	65145387	65145393	C3_Trihelix_28	1.79358	+	39	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145340	65145348	C1_E2FDP_1	2.22601	-	5	65145443	65145449	C3_Trihelix_28	1.52405	+	95	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145357	65145365	C1_E2FDP_1	2.16748	+	5	65145387	65145393	C3_Trihelix_28	1.79358	+	22	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145357	65145365	C1_E2FDP_1	2.16748	+	5	65145443	65145449	C3_Trihelix_28	1.52405	+	78	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145371	65145379	C1_E2FDP_1	2.33738	-	5	65145387	65145393	C3_Trihelix_28	1.79358	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145371	65145379	C1_E2FDP_1	2.33738	-	5	65145443	65145449	C3_Trihelix_28	1.52405	+	64	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145391	65145399	C1_E2FDP_1	1.84565	+	5	65145443	65145449	C3_Trihelix_28	1.52405	+	44	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145391	65145399	C1_E2FDP_1	1.84565	+	5	65145499	65145505	C3_Trihelix_28	1.04887	+	100	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145413	65145421	C1_E2FDP_1	1.64276	+	5	65145443	65145449	C3_Trihelix_28	1.52405	+	22	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145413	65145421	C1_E2FDP_1	1.64276	+	5	65145499	65145505	C3_Trihelix_28	1.04887	+	78	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145447	65145455	C1_E2FDP_1	1.57341	+	5	65145499	65145505	C3_Trihelix_28	1.04887	+	44	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145447	65145455	C1_E2FDP_1	1.57341	+	5	65145555	65145561	C3_Trihelix_28	1.05945	+	100	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145469	65145477	C1_E2FDP_1	1.47157	+	5	65145499	65145505	C3_Trihelix_28	1.04887	+	22	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145469	65145477	C1_E2FDP_1	1.47157	+	5	65145555	65145561	C3_Trihelix_28	1.05945	+	78	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145483	65145491	C1_E2FDP_1	1.47157	-	5	65145499	65145505	C3_Trihelix_28	1.04887	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145483	65145491	C1_E2FDP_1	1.47157	-	5	65145555	65145561	C3_Trihelix_28	1.05945	+	64	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145503	65145511	C1_E2FDP_1	1.04779	+	5	65145555	65145561	C3_Trihelix_28	1.05945	+	44	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145559	65145567	C1_E2FDP_1	1.11522	+	5	65145667	65145673	C3_Trihelix_28	1.23855	+	100	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145581	65145589	C1_E2FDP_1	1.45442	+	5	65145667	65145673	C3_Trihelix_28	1.23855	+	78	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145595	65145603	C1_E2FDP_1	1.01633	-	5	65145667	65145673	C3_Trihelix_28	1.23855	+	64	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145615	65145623	C1_E2FDP_1	1.41028	+	5	65145667	65145673	C3_Trihelix_28	1.23855	+	44	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145615	65145623	C1_E2FDP_1	1.41028	+	5	65145723	65145729	C3_Trihelix_28	0.87193	+	100	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145637	65145645	C1_E2FDP_1	1.41028	+	5	65145667	65145673	C3_Trihelix_28	1.23855	+	22	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145637	65145645	C1_E2FDP_1	1.41028	+	5	65145723	65145729	C3_Trihelix_28	0.87193	+	78	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145651	65145659	C1_E2FDP_1	1.41028	-	5	65145667	65145673	C3_Trihelix_28	1.23855	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145651	65145659	C1_E2FDP_1	1.41028	-	5	65145723	65145729	C3_Trihelix_28	0.87193	+	64	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145671	65145679	C1_E2FDP_1	1.25945	+	5	65145723	65145729	C3_Trihelix_28	0.87193	+	44	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145693	65145701	C1_E2FDP_1	1.25945	+	5	65145723	65145729	C3_Trihelix_28	0.87193	+	22	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65145707	65145715	C1_E2FDP_1	1.25945	-	5	65145723	65145729	C3_Trihelix_28	0.87193	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480545	65480553	C1_E2FDP_1	1.22015	+	5	65480562	65480568	C3_Trihelix_28	1.22015	+	9	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480717	65480725	C1_E2FDP_1	2.19744	+	5	65480776	65480782	C3_Trihelix_28	2.21858	+	51	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480717	65480725	C1_E2FDP_1	2.19744	+	5	65480802	65480808	C3_Trihelix_28	2.10456	-	77	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480759	65480767	C1_E2FDP_1	2.21858	+	5	65480776	65480782	C3_Trihelix_28	2.21858	+	9	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480759	65480767	C1_E2FDP_1	2.21858	+	5	65480802	65480808	C3_Trihelix_28	2.10456	-	35	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480759	65480767	C1_E2FDP_1	2.21858	+	5	65480834	65480840	C3_Trihelix_28	2.04325	+	67	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480759	65480767	C1_E2FDP_1	2.21858	+	5	65480860	65480866	C3_Trihelix_28	2.0153	-	93	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480780	65480788	C1_E2FDP_1	2.22866	+	5	65480802	65480808	C3_Trihelix_28	2.10456	-	14	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480780	65480788	C1_E2FDP_1	2.22866	+	5	65480834	65480840	C3_Trihelix_28	2.04325	+	46	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480780	65480788	C1_E2FDP_1	2.22866	+	5	65480860	65480866	C3_Trihelix_28	2.0153	-	72	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480816	65480824	C1_E2FDP_1	2.04325	+	5	65480834	65480840	C3_Trihelix_28	2.04325	+	10	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480816	65480824	C1_E2FDP_1	2.04325	+	5	65480860	65480866	C3_Trihelix_28	2.0153	-	36	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480816	65480824	C1_E2FDP_1	2.04325	+	5	65480892	65480898	C3_Trihelix_28	1.51632	+	68	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480816	65480824	C1_E2FDP_1	2.04325	+	5	65480918	65480924	C3_Trihelix_28	1.74107	-	94	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480838	65480846	C1_E2FDP_1	2.04325	+	5	65480860	65480866	C3_Trihelix_28	2.0153	-	14	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480838	65480846	C1_E2FDP_1	2.04325	+	5	65480892	65480898	C3_Trihelix_28	1.51632	+	46	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480838	65480846	C1_E2FDP_1	2.04325	+	5	65480918	65480924	C3_Trihelix_28	1.74107	-	72	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480854	65480862	C1_E2FDP_1	2.07474	-	5	65480892	65480898	C3_Trihelix_28	1.51632	+	30	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480854	65480862	C1_E2FDP_1	2.07474	-	5	65480918	65480924	C3_Trihelix_28	1.74107	-	56	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480854	65480862	C1_E2FDP_1	2.07474	-	5	65480950	65480956	C3_Trihelix_28	1.56714	+	88	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480874	65480882	C1_E2FDP_1	1.52833	+	5	65480892	65480898	C3_Trihelix_28	1.51632	+	10	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480874	65480882	C1_E2FDP_1	1.52833	+	5	65480918	65480924	C3_Trihelix_28	1.74107	-	36	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480874	65480882	C1_E2FDP_1	1.52833	+	5	65480950	65480956	C3_Trihelix_28	1.56714	+	68	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480874	65480882	C1_E2FDP_1	1.52833	+	5	65480976	65480982	C3_Trihelix_28	1.39139	-	94	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480896	65480904	C1_E2FDP_1	1.3874	+	5	65480918	65480924	C3_Trihelix_28	1.74107	-	14	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480896	65480904	C1_E2FDP_1	1.3874	+	5	65480950	65480956	C3_Trihelix_28	1.56714	+	46	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480896	65480904	C1_E2FDP_1	1.3874	+	5	65480976	65480982	C3_Trihelix_28	1.39139	-	72	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480896	65480904	C1_E2FDP_1	1.3874	+	5	65480986	65480992	C3_Trihelix_28	1.6479	+	82	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480932	65480940	C1_E2FDP_1	1.5273	+	5	65480950	65480956	C3_Trihelix_28	1.56714	+	10	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480932	65480940	C1_E2FDP_1	1.5273	+	5	65480976	65480982	C3_Trihelix_28	1.39139	-	36	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480932	65480940	C1_E2FDP_1	1.5273	+	5	65480986	65480992	C3_Trihelix_28	1.6479	+	46	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480932	65480940	C1_E2FDP_1	1.5273	+	5	65481010	65481016	C3_Trihelix_28	1.83162	-	70	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480932	65480940	C1_E2FDP_1	1.5273	+	5	65481036	65481042	C3_Trihelix_28	1.91932	+	96	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480954	65480962	C1_E2FDP_1	1.63701	+	5	65480976	65480982	C3_Trihelix_28	1.39139	-	14	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480954	65480962	C1_E2FDP_1	1.63701	+	5	65480986	65480992	C3_Trihelix_28	1.6479	+	24	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480954	65480962	C1_E2FDP_1	1.63701	+	5	65481010	65481016	C3_Trihelix_28	1.83162	-	48	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480954	65480962	C1_E2FDP_1	1.63701	+	5	65481036	65481042	C3_Trihelix_28	1.91932	+	74	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480990	65480998	C1_E2FDP_1	1.6479	+	5	65481010	65481016	C3_Trihelix_28	1.83162	-	12	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480990	65480998	C1_E2FDP_1	1.6479	+	5	65481036	65481042	C3_Trihelix_28	1.91932	+	38	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65480990	65480998	C1_E2FDP_1	1.6479	+	5	65481076	65481082	C3_Trihelix_28	2.52988	-	78	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65481024	65481032	C1_E2FDP_1	1.91932	+	5	65481036	65481042	C3_Trihelix_28	1.91932	+	4	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65481024	65481032	C1_E2FDP_1	1.91932	+	5	65481076	65481082	C3_Trihelix_28	2.52988	-	44	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65481024	65481032	C1_E2FDP_1	1.91932	+	5	65481108	65481114	C3_Trihelix_28	2.67578	-	76	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65481040	65481048	C1_E2FDP_1	1.91932	+	5	65481076	65481082	C3_Trihelix_28	2.52988	-	28	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65481040	65481048	C1_E2FDP_1	1.91932	+	5	65481108	65481114	C3_Trihelix_28	2.67578	-	60	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65481090	65481098	C1_E2FDP_1	2.64387	+	5	65481108	65481114	C3_Trihelix_28	2.67578	-	10	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65481090	65481098	C1_E2FDP_1	2.64387	+	5	65481163	65481169	C3_Trihelix_28	2.16272	-	65	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	65481122	65481130	C1_E2FDP_1	2.32312	+	5	65481163	65481169	C3_Trihelix_28	2.16272	-	33	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	401777	401785	C1_E2FDP_1	1.80048	-	7	401839	401845	C3_Trihelix_28	1.76815	-	54	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	401797	401805	C1_E2FDP_1	1.66794	+	7	401839	401845	C3_Trihelix_28	1.76815	-	34	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	401813	401821	C1_E2FDP_1	1.68711	-	7	401839	401845	C3_Trihelix_28	1.76815	-	18	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	401909	401917	C1_E2FDP_1	1.64574	+	7	401952	401958	C3_Trihelix_28	1.65751	-	35	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	401924	401932	C1_E2FDP_1	1.39106	-	7	401952	401958	C3_Trihelix_28	1.65751	-	20	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402077	402085	C1_E2FDP_1	1.14437	+	7	402133	402139	C3_Trihelix_28	1.39449	-	48	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402077	402085	C1_E2FDP_1	1.14437	+	7	402155	402161	C3_Trihelix_28	1.3934	-	70	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402092	402100	C1_E2FDP_1	1.31952	-	7	402133	402139	C3_Trihelix_28	1.39449	-	33	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402092	402100	C1_E2FDP_1	1.31952	-	7	402155	402161	C3_Trihelix_28	1.3934	-	55	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402092	402100	C1_E2FDP_1	1.31952	-	7	402189	402195	C3_Trihelix_28	1.28539	-	89	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402112	402120	C1_E2FDP_1	1.39449	+	7	402133	402139	C3_Trihelix_28	1.39449	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402112	402120	C1_E2FDP_1	1.39449	+	7	402155	402161	C3_Trihelix_28	1.3934	-	35	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402112	402120	C1_E2FDP_1	1.39449	+	7	402189	402195	C3_Trihelix_28	1.28539	-	69	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402112	402120	C1_E2FDP_1	1.39449	+	7	402210	402216	C3_Trihelix_28	1.4167	-	90	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402127	402135	C1_E2FDP_1	1.39449	-	7	402155	402161	C3_Trihelix_28	1.3934	-	20	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402127	402135	C1_E2FDP_1	1.39449	-	7	402189	402195	C3_Trihelix_28	1.28539	-	54	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402127	402135	C1_E2FDP_1	1.39449	-	7	402210	402216	C3_Trihelix_28	1.4167	-	75	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402149	402157	C1_E2FDP_1	1.3934	-	7	402189	402195	C3_Trihelix_28	1.28539	-	32	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402149	402157	C1_E2FDP_1	1.3934	-	7	402210	402216	C3_Trihelix_28	1.4167	-	53	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402149	402157	C1_E2FDP_1	1.3934	-	7	402245	402251	C3_Trihelix_28	1.56936	-	88	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402183	402191	C1_E2FDP_1	1.28539	-	7	402210	402216	C3_Trihelix_28	1.4167	-	19	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402183	402191	C1_E2FDP_1	1.28539	-	7	402245	402251	C3_Trihelix_28	1.56936	-	54	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402183	402191	C1_E2FDP_1	1.28539	-	7	402267	402273	C3_Trihelix_28	1.56502	-	76	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402204	402212	C1_E2FDP_1	1.46311	-	7	402245	402251	C3_Trihelix_28	1.56936	-	33	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402204	402212	C1_E2FDP_1	1.46311	-	7	402267	402273	C3_Trihelix_28	1.56502	-	55	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402204	402212	C1_E2FDP_1	1.46311	-	7	402302	402308	C3_Trihelix_28	1.75863	-	90	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402224	402232	C1_E2FDP_1	1.56936	+	7	402245	402251	C3_Trihelix_28	1.56936	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402224	402232	C1_E2FDP_1	1.56936	+	7	402267	402273	C3_Trihelix_28	1.56502	-	35	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402224	402232	C1_E2FDP_1	1.56936	+	7	402302	402308	C3_Trihelix_28	1.75863	-	70	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402224	402232	C1_E2FDP_1	1.56936	+	7	402324	402330	C3_Trihelix_28	1.91416	-	92	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402239	402247	C1_E2FDP_1	1.56936	-	7	402267	402273	C3_Trihelix_28	1.56502	-	20	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402239	402247	C1_E2FDP_1	1.56936	-	7	402302	402308	C3_Trihelix_28	1.75863	-	55	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402239	402247	C1_E2FDP_1	1.56936	-	7	402324	402330	C3_Trihelix_28	1.91416	-	77	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402261	402269	C1_E2FDP_1	1.56936	-	7	402302	402308	C3_Trihelix_28	1.75863	-	33	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402261	402269	C1_E2FDP_1	1.56936	-	7	402324	402330	C3_Trihelix_28	1.91416	-	55	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402261	402269	C1_E2FDP_1	1.56936	-	7	402359	402365	C3_Trihelix_28	2.14924	-	90	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402296	402304	C1_E2FDP_1	1.75863	-	7	402324	402330	C3_Trihelix_28	1.91416	-	20	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402296	402304	C1_E2FDP_1	1.75863	-	7	402359	402365	C3_Trihelix_28	2.14924	-	55	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402296	402304	C1_E2FDP_1	1.75863	-	7	402380	402386	C3_Trihelix_28	2.0996	-	76	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402318	402326	C1_E2FDP_1	1.91416	-	7	402359	402365	C3_Trihelix_28	2.14924	-	33	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402318	402326	C1_E2FDP_1	1.91416	-	7	402380	402386	C3_Trihelix_28	2.0996	-	54	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402318	402326	C1_E2FDP_1	1.91416	-	7	402415	402421	C3_Trihelix_28	1.83758	-	89	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402338	402346	C1_E2FDP_1	2.20372	+	7	402359	402365	C3_Trihelix_28	2.14924	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402338	402346	C1_E2FDP_1	2.20372	+	7	402380	402386	C3_Trihelix_28	2.0996	-	34	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402338	402346	C1_E2FDP_1	2.20372	+	7	402415	402421	C3_Trihelix_28	1.83758	-	69	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402338	402346	C1_E2FDP_1	2.20372	+	7	402433	402439	C3_Trihelix_28	2.06225	-	87	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402353	402361	C1_E2FDP_1	2.14924	-	7	402380	402386	C3_Trihelix_28	2.0996	-	19	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402353	402361	C1_E2FDP_1	2.14924	-	7	402415	402421	C3_Trihelix_28	1.83758	-	54	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402353	402361	C1_E2FDP_1	2.14924	-	7	402433	402439	C3_Trihelix_28	2.06225	-	72	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402374	402382	C1_E2FDP_1	2.11655	-	7	402415	402421	C3_Trihelix_28	1.83758	-	33	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402374	402382	C1_E2FDP_1	2.11655	-	7	402433	402439	C3_Trihelix_28	2.06225	-	51	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402394	402402	C1_E2FDP_1	1.89293	+	7	402415	402421	C3_Trihelix_28	1.83758	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402394	402402	C1_E2FDP_1	1.89293	+	7	402433	402439	C3_Trihelix_28	2.06225	-	31	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402394	402402	C1_E2FDP_1	1.89293	+	7	402490	402496	C3_Trihelix_28	2.11734	-	88	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402409	402417	C1_E2FDP_1	1.85655	-	7	402433	402439	C3_Trihelix_28	2.06225	-	16	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402409	402417	C1_E2FDP_1	1.85655	-	7	402490	402496	C3_Trihelix_28	2.11734	-	73	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402462	402470	C1_E2FDP_1	2.18999	-	7	402490	402496	C3_Trihelix_28	2.11734	-	20	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402462	402470	C1_E2FDP_1	2.18999	-	7	402547	402553	C3_Trihelix_28	1.96144	-	77	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402484	402492	C1_E2FDP_1	2.14085	-	7	402547	402553	C3_Trihelix_28	1.96144	-	55	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402484	402492	C1_E2FDP_1	2.14085	-	7	402577	402583	C3_Trihelix_28	1.72897	-	85	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
7	402504	402512	C1_E2FDP_1	2.0868	+	7	402547	402553	C3_Trihelix_28	1.96144	-	35	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
